Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2022-02-14T16:00:00+01:00;Paint the Town Red;Trident;PC;100%;;;0:17:07;ESA 2022 Winter;QjvQT5h_s80
2022-02-14T16:35:00+01:00;Ultimate Doom;[RedW4rr10r](https://www.twitch.tv/redw4rr10r);PC;Episodes 1-4 (UV Speed);;;0:27:26;ESA 2022 Winter;rNbYBBMJb2w
2022-02-14T17:20:00+01:00;BioShock;[SerSanju](https://www.twitch.tv/sersanju);PC;Any%;;;0:36:51;ESA 2022 Winter;JG6iF6gyt-w
2022-02-14T18:10:00+01:00;Prey (2017);[heny](https://www.twitch.tv/henyK);PC;Any%;;;0:11:23;ESA 2022 Winter;BAAsrto9yZQ
2022-02-14T18:34:00+01:00;Ghost of Tsushima: Director's Cut;[Aeshmah](https://www.twitch.tv/aeshmah_);PlayStation 4 Pro;Iki Island (New Game+);;;0:52:49;ESA 2022 Winter;S8nrp2CBjwk
2022-02-14T19:39:00+01:00;Shadow of the Colossus;[rubiehart](https://www.twitch.tv/rubiehart);PlayStation 4;NTA Bossrush RANDOM;;;0:41:53;ESA 2022 Winter;0btg46SgngA
2022-02-14T20:39:00+01:00;Sly 2: Band of Thieves;[tharixer](https://www.twitch.tv/tharixer);PlayStation 3;Any% (Episode 6);;;0:29:44;ESA 2022 Winter;JY8LvNFjz1M
2022-02-14T21:24:00+01:00;Street Boyz;[rebeldragon95](https://www.twitch.tv/rebeldragon95);PlayStation 2;All Stages (NG+);;;0:30:29;ESA 2022 Winter;BhczdSnuWus
2022-02-14T22:07:00+01:00;Mega Man 10;[theblacktastic](https://www.twitch.tv/theblacktastic);PC;Any% (Bass, Normal);;;0:36:37;ESA 2022 Winter;IP8RnICXssU
2022-02-14T22:54:00+01:00;Tormented Souls;[SHiiDO](https://www.twitch.tv/xshiidox);PC;Any%;;;1:03:07;ESA 2022 Winter;ZPkcXrn0U_0
2022-02-15T00:14:00+01:00;Resident Evil 7: Biohazard;[NicowithaC](https://www.twitch.tv/nicowithac);PC;Any% (NG+);;;1:32:23;ESA 2022 Winter;ZIpmMQ0ioqw
2022-02-15T02:01:00+01:00;Star Wars Jedi: Fallen Order;[ElinkLG](https://www.twitch.tv/nicowithac);PC;100%;;;3:52:41;ESA 2022 Winter;_FWoihjaht0
2022-02-15T06:41:00+01:00;Need For Speed: Carbon;[cousin](https://www.twitch.tv/cousinouf);PC;Any% (Career, New Game);;;2:01:47;ESA 2022 Winter;qN74_EDmzC4
2022-02-15T08:59:00+01:00;Inside;[Zet](https://www.twitch.tv/Zet237);PC;Any%;;;1:14:48;ESA 2022 Winter;ktYSlWrZbsQ
2022-02-15T10:57:00+01:00;Evergate;[SunnymuffinSR](https://www.twitch.tv/sunnymuffinsr);PC;Any% (Unrestricted);;;0:34:11;ESA 2022 Winter;SIFWNKHFNhY
2022-02-15T11:42:00+01:00;Captain Toad: Treasure Tracker;[toca](https://www.twitch.tv/toca_1)|[Cadarev](https://www.twitch.tv/cadarev);Switch;Any%;;;1:14:45;ESA 2022 Winter;K922d-tWbTU
2022-02-15T13:32:00+01:00;Donut County;[GreenSnowDog](https://www.twitch.tv/greensnowdog);PC;Any%;;;0:35:15;ESA 2022 Winter;UYOGf_pADY4
2022-02-15T14:18:00+01:00;Here Comes Niko!;[Creepr](https://www.twitch.tv/CreeprPlays);PC;Any%;;;0:22:32;ESA 2022 Winter;hFeIN35Vg58
2022-02-15T14:48:00+01:00;Control;[NicowithaC](https://www.twitch.tv/nicowithac);PC;Inbounds (Current Patch);;;1:19:34;ESA 2022 Winter;tkPpUAFwFzE
2022-02-15T16:40:00+01:00;Xenoblade Chronicles 2;[quadraaceps](https://www.twitch.tv/quadraaceps);Switch;Any% (Normal, w/ DLC);;;3:56:19;ESA 2022 Winter;BLQrgWp3lk4
2022-02-15T21:00:00+01:00;Record of Lodoss War: Deedlit in Wonder Labyrinth;[bowiethehero](https://www.twitch.tv/bowiethehero);PC;Any% (No OoB);;;0:42:44;ESA 2022 Winter;6Z2JkABnRoo
2022-02-15T21:50:00+01:00;Castlevania: Portrait of Ruin;[diagongdx](https://www.twitch.tv/diagongdx);DS;Any%;;;0:15:53;ESA 2022 Winter;zwAyENWrAZY
2022-02-15T22:13:00+01:00;Castlevania: Symphony of the Night;[theblacktastic](https://www.twitch.tv/theblacktastic);X360;Crowd Control;;;2:13:24;ESA 2022 Winter;dI8P0zLLYSA
2022-02-16T00:18:00+01:00;I Wanna Be The Boshy;[bbf_](https://www.twitch.tv/bbf_);PC;Any% (Dark Boshy, Average, No Wrong Warp);;;0:35:39;ESA 2022 Winter;xHkTdzWmHyk
2022-02-16T01:03:00+01:00;Kubinashi Recollection;[naro](https://www.twitch.tv/naro);PC;9 Heads (New Game+);;;0:31:18;ESA 2022 Winter;Izayf31RwEE
2022-02-16T01:48:00+01:00;Kingdom Hearts III;[yidamoda](https://www.twitch.tv/yidamoda);PC;Any% (Critical, Level 1);;;3:41:36;ESA 2022 Winter;nW_YFiIXuNU
2022-02-16T05:28:00+01:00;A Hat in Time;[cygnusers](https://www.twitch.tv/CygnusERS);PC;All Time Pieces (All DLC);;;2:23:59;ESA 2022 Winter;pPEuKv6lMlE
2022-02-16T08:28:00+01:00;Dora The Explorer: Journey To The Purple Planet;[Paulister](https://www.twitch.tv/paulister);GCN;Tutorial%;;;1:19:54;ESA 2022 Winter;YycjpwFY8_I
2022-02-16T10:38:00+01:00;Pokémon Sword;[Jordan97](https://www.twitch.tv/jordan97);Switch;Tower of Two Fists (Don't Get Urshifu);;;1:17:44;ESA 2022 Winter;Dom_0Z-ndLc
2022-02-16T12:18:00+01:00;GripShift;[thebpg13](https://www.twitch.tv/thebpg13);X360;All Levels (Beginner);;;0:09:30;ESA 2022 Winter;gGtFj7rwOL8
2022-02-16T12:28:00+01:00;F.I.S.T: Forged in Shadow Torch;[xoneris](https://www.twitch.tv/xoneris);PC;Any%;;;1:21:29;ESA 2022 Winter;pDBghutGLkk
2022-02-16T14:01:00+01:00;Kao the Kangaroo: Round 2;[rythin](https://www.twitch.tv/rythin_rta);PC;Any%;;;1:00:58;ESA 2022 Winter;-sDOdwB4BUg
2022-02-16T15:11:00+01:00;Bugsnax;[zoton2](https://www.twitch.tv/zoton2);PC;Any%;;;0:20:21;ESA 2022 Winter;O85EN_bAS4k
2022-02-16T15:39:00+01:00;Legend of Kay;[epicdudeguy](https://www.twitch.tv/epicdudeguy);PC;Real Level Completions;;;0:49:55;ESA 2022 Winter;QbKEVISELb8
2022-02-16T16:44:00+01:00;DreamWorks Dragons Dawn of New Riders;[MoD366](https://www.twitch.tv/MoD366);PC;Any% (V-Sync Off);;;1:04:20;ESA 2022 Winter;ZiiKYYg7Hps
2022-02-16T17:59:00+01:00;Kena: Bridge of Spirits;[InsertLogic](https://www.twitch.tv/insertlogict);PC;All Relics (Easy);;;0:44:49;ESA 2022 Winter;eYICf8s8qMg
2022-02-16T18:59:00+01:00;Journey;[Robsdedude](https://www.twitch.tv/robsdedude);PlayStation 4;Scarfless (White Robe, Glitched);;;0:22:10;ESA 2022 Winter;Dnk1F7DwYsk
2022-02-16T19:51:00+01:00;Airplane Mode;[Kainalo](https://www.twitch.tv/Kainalo);PC;JFK - KEF (Normal, $25%);;;2:09:01;ESA 2022 Winter;uhdXdv2NxsY
2022-02-16T21:56:00+01:00;GeoGuessr;[havrd](https://www.twitch.tv/havrd)|[JanMumrik](https://www.twitch.tv/janmumrik)|[mgln](https://www.twitch.tv/mgln_);PC;3P Coop;;;0:46:28;ESA 2022 Winter;Elzm2TDI-7c
2022-02-16T23:01:00+01:00;StepMania;[opartyjesper](https://www.twitch.tv/opartyjesper);PC;Rhythm Game Showcase;;;0:57:57;ESA 2022 Winter;KBUo6KCTzNs
2022-02-17T00:06:00+01:00;Super Mario Galaxy;[ImJhay](https://www.twitch.tv/Jhay) vs. [HardcoreGaming](https://www.twitch.tv/hardcoregaming07);WiiUVC;Any% Luigi (2P);;;2:20:06;ESA 2022 Winter;qeuViTSafGo
2022-02-17T02:38:00+01:00;The Legend of Zelda: Majora's Mask;[G3neziz](https://www.twitch.tv/g3neziz);WiiVC;Any% (Unrestricted);;;0:27:23;ESA 2022 Winter;GFCczXsi-0U
2022-02-17T03:21:00+01:00;Pokémon Red/Blue;[AEtienne](https://www.twitch.tv/AEtienne);GBA;Catch 'Em All;;;1:54:35;ESA 2022 Winter;p9AcBtYAqI8
2022-02-17T05:41:00+01:00;Red Dead Redemption 2;[FreshRigi](https://www.twitch.tv/FreshRigi);PC;Horseshoe Overlook (Chapter 2);;;1:43:23;ESA 2022 Winter;RMj2rq-Rxps
2022-02-17T07:56:00+01:00;Crash Bandicoot: N. Sane Trilogy;[murcaz](https://www.twitch.tv/murcaz);PC;Any% (Full Trilogy);;;2:28:14;ESA 2022 Winter;6bFUvNehcA4
2022-02-17T10:51:00+01:00;Bloodstained: Ritual of the Night;[theblacktastic](https://www.twitch.tv/theblacktastic);PC;Any% (Zangetsu, No Major Glitches);;;0:23:00;ESA 2022 Winter;TnMm_JN5c2A
2022-02-17T11:21:00+01:00;Metroid Deep Freeze;[xoneris](https://www.twitch.tv/xoneris);GBA;100%;;;0:25:25;ESA 2022 Winter;bpe94wgM4rY
2022-02-17T11:46:00+01:00;Youyou Kengeki Musou;[naro](https://www.twitch.tv/naro);PC;100% (Hard);;;0:26:53;ESA 2022 Winter;k-zGyh1VK1k
2022-02-17T12:19:00+01:00;Wii Sports Resort;[chrisoofy](https://www.twitch.tv/chrisoofy);WiiU;All Sports;;;0:19:25;ESA 2022 Winter;g0GP7G5zg9s
2022-02-17T12:51:00+01:00;Ravensword: Shadowlands;[yisk](https://www.twitch.tv/yisk);PC;Any%;;;0:29:05;ESA 2022 Winter;yZaKNeE-QHQ
2022-02-17T13:36:00+01:00;Gothic;[PokerFacowaty](https://www.twitch.tv/pokerfacowaty);PC;No OoB;;;0:22:29;ESA 2022 Winter;lADEO2dsPqQ
2022-02-17T14:04:00+01:00;ELEX;[SimpleUnit](https://www.twitch.tv/simpleunit);PC;Any%;;;0:22:33;ESA 2022 Winter;EZOkGzuiwKM
2022-02-17T14:39:00+01:00;Catechumen;[peaches](https://www.twitch.tv/peaches);PC;Impossible + Hall of Fame;;;0:23:31;ESA 2022 Winter;uQUtf-5i3NY
2022-02-17T15:24:00+01:00;Grand Theft Auto III;[english_ben](https://www.twitch.tv/english_ben);PC;Toughened Mod;;;2:06:48;ESA 2022 Winter;UqYakYjfnNY
2022-02-17T17:44:00+01:00;Final Fantasy VI;[metako](https://www.twitch.tv/Metako);SNES;Any% (Sketch);;;4:04:27;ESA 2022 Winter;F0-ZDTOyFkU
2022-02-17T21:54:00+01:00;Havrd's Secret Hour;[havrd](https://www.twitch.tv/havrd);PC;Secret;;;1:18:32;ESA 2022 Winter;GT2bM3Cg3v4
2022-02-17T23:34:00+01:00;Fishin' Frenzy;[eerokurkisuo](https://www.twitch.tv/eerokurkisuo);Arcade;High Score;;;0:13:29;ESA 2022 Winter;GWDRqJaBtSw
2022-02-17T23:57:00+01:00;Sammy Suricate in Lion Land;[PokerFacowaty](https://www.twitch.tv/pokerfacowaty);PC;All Levels;;;0:13:24;ESA 2022 Winter;e_WcAHrGLwU
2022-02-18T00:22:00+01:00;Escape Game Fort Boyard;[Shigan_](https://www.twitch.tv/Shigan_) vs. [Ya-GG](https://www.twitch.tv/yajijy);PC;Any% (Hard, Long);;;0:23:37;ESA 2022 Winter;UjBAvDPNZmI
2022-02-18T00:57:00+01:00;Miami Vice (2004);[makkebakke](https://www.twitch.tv/makkebakke) vs. [kz_frew](https://www.twitch.tv/kz_frew);PC;Any%;;;0:12:36;ESA 2022 Winter;1JJunDbv9xA
2022-02-18T01:27:00+01:00;Anno 1404;[toca](https://www.twitch.tv/toca_1);PC;Any% (Fast Forward);;;0:10:35;ESA 2022 Winter;eFmJ4QUvG28
2022-02-18T01:52:00+01:00;Embr;[Kainalo](https://www.twitch.tv/Kainalo)|[yisk](https://www.twitch.tv/yisk);PC;Any% (New Game+, Co-op);;;0:24:44;ESA 2022 Winter;nvICTrV4U0w
2022-02-18T03:05:00+01:00;Billy Hatcher and the Giant Egg;[kyrrone](https://www.twitch.tv/kyrrone);GCN;Any%;;;1:07:16;ESA 2022 Winter;sVkn8J50UI0
2022-02-18T04:20:00+01:00;Part Time UFO;[Riekelt](https://www.twitch.tv/Riekelt);Switch;Any%;;;0:29:27;ESA 2022 Winter;oXu-D3D6SMg
2022-02-18T04:59:00+01:00;The Legend of Zelda: A Link to the Past;[Andy](https://www.twitch.tv/Andy);SNES;Crowd Control;;;2:30:32;ESA 2022 Winter;65cB6SSqgn4
2022-02-18T07:36:00+01:00;Final Fantasy;[nashlax](https://www.twitch.tv/nashlax);PC;Any% (Glitchless);;;2:23:51;ESA 2022 Winter;X0t0IoaSORo
2022-02-18T10:16:00+01:00;Anodyne;[LaserTrap_](https://www.twitch.tv/lasertrap_);PC;Any% (Glitchless);;;1:06:44;ESA 2022 Winter;LPbs5Fguh-E
2022-02-18T11:39:00+01:00;Discworld;[mindezzy](https://www.twitch.tv/mindezzy);MS-DOS;Any% (ScummVM);;;0:13:09;ESA 2022 Winter;1Xdb6N1hwEI
2022-02-18T12:05:00+01:00;Prince of Persia 2: The Shadow and the Flame;[7eraser7](https://www.twitch.tv/7eraser7);MS-DOS;Any%;;;0:16:21;ESA 2022 Winter;xZm3bU-4Fso
2022-02-18T12:37:00+01:00;Kid Chameleon;[peaches](https://www.twitch.tv/peaches) vs. [wax_house](https://www.twitch.tv/wax_house);Genesis;4 Boss;;;0:29:02;ESA 2022 Winter;sE103Bz0Czg
2022-02-18T13:17:00+01:00;The Binding of Isaac: Repentance;[Shigan_](https://www.twitch.tv/Shigan_) vs. [Gamonymous](https://www.twitch.tv/gamonymous__);PC;Racing+ (7 Characters, Season 1);;;1:26:53;ESA 2022 Winter;CJjtnNwA6Qg
2022-02-18T15:22:00+01:00;Grand Theft Auto: San Andreas – The Definitive Edition;[Joshimuz](https://www.twitch.tv/joshimuz);PC;Any% (No Major Glitches);;;5:50:07;ESA 2022 Winter;Yy1H_kX-AJY
2022-02-18T21:17:00+01:00;Solar Ash;[gidano](https://www.twitch.tv/gidano);PC;Any% (Unrestricted);;;1:10:51;ESA 2022 Winter;tFjiiQBWXXQ
2022-02-18T22:42:00+01:00;Death's Door;[FoxyJira](https://www.twitch.tv/foxyjira);PC;Any% (Current Patch);;;1:13:45;ESA 2022 Winter;MpqDPhD1XLg
2022-02-19T00:12:00+01:00;Metal Gear Solid 2: Substance;[hau5test](https://www.twitch.tv/hau5test) vs. [Mockingjay](https://www.twitch.tv/mockingjay0906);PC;Any% (Very Easy);;;0:58:08;ESA 2022 Winter;Kn_ng0SPLF0
2022-02-19T01:32:00+01:00;Shadow of the Colossus;[RUBIEHART](https://www.twitch.tv/rubiehart);PlayStation 4;Any% (Normal);;;1:36:49;ESA 2022 Winter;336Hut-Kfog
2022-02-19T03:22:00+01:00;The Legend of Zelda: Twilight Princess;[definitelynotfx](https://www.twitch.tv/definitelynotfx);Wii;Any%;;;3:08:58;ESA 2022 Winter;LmQVP-2lpFs
2022-02-19T06:42:00+01:00;Kingdom Hearts Birth by Sleep Final Mix HD;[rebeldragon95](https://www.twitch.tv/rebeldragon95);PlayStation 5;Any% (Aqua, Critical, Level 1);;;0:47:30;ESA 2022 Winter;SRX-VZp8vtA
2022-02-19T07:47:00+01:00;Grand Theft Auto: The Ballad of Gay Tony;[ultimaomega07](https://www.twitch.tv/ultimaomega07);PC;Any%;;;2:03:50;ESA 2022 Winter;D0hHF4lhM_A
2022-02-19T09:47:00+01:00;Azure Striker Gunvolt;[AEtienne](https://www.twitch.tv/AEtienne);Switch;Any% (New Game);;;0:51:26;ESA 2022 Winter;G4LKv_C0kSQ
2022-02-19T11:12:00+01:00;Maquette;[hippienator](https://www.twitch.tv/Hippienator);PC;Any%;;;0:08:56;ESA 2022 Winter;rrs-_IbX1cg
2022-02-19T11:29:00+01:00;Pokémon Gold;[G3neziz](https://www.twitch.tv/g3neziz);GBP;Any% (No Save Corruption);;;0:56:20;ESA 2022 Winter;3wDnJUWrNJ8
2022-02-19T12:34:00+01:00;Star Fox 64;[Kelpsey](https://www.twitch.tv/kelpsey);N64;Crowd Control;;;1:21:51;ESA 2022 Winter;mLF2zkd4myM
2022-02-19T14:09:00+01:00;Final Fantasy XIII-2;[Leonis](https://www.twitch.tv/Leonis07) vs. [daspharaoh](https://www.twitch.tv/daspharaoh);PC;Any%;;;3:11:21;ESA 2022 Winter;8iV7T0B5P_8
2022-02-19T18:09:00+01:00;Lara Croft and the Temple of Osiris;[Cadarev](https://www.twitch.tv/cadarev)|[7eraser7](https://www.twitch.tv/7eraser7);PC;Any%;;;0:06:05;ESA 2022 Winter;aUrWlsICXSI
2022-02-19T18:26:00+01:00;Cuphead;[Kirthar](https://www.twitch.tv/kirthar);PC;Low% (Regular, Legacy);;;0:34:54;ESA 2022 Winter;55WM8KbRXWI
2022-02-19T19:14:00+01:00;Razion EX;[wearingfin](https://www.twitch.tv/wearingfin);Switch;Maniac;;;0:21:09;ESA 2022 Winter;i4PFRHrKvhc
2022-02-19T19:46:00+01:00;Judgement Silversword;[eerokurkisuo](https://www.twitch.tv/eerokurkisuo);PC;Hard;;;0:29:46;ESA 2022 Winter;KAezxRvii2A
2022-02-19T21:00:00+01:00;Super Mario Kart;[smk_machine](https://www.twitch.tv/smk_machine) vs. [Lafungo](https://www.twitch.tv/Lafungo) vs. [jarm0u](https://www.twitch.tv/jarm0u);SNES;All Cups;;;0:33:15;ESA 2022 Winter;-N782XB-azM
2022-02-19T21:50:00+01:00;Super Mario Kart;[Lafungo](https://www.twitch.tv/Lafungo) vs. [jarm0u](https://www.twitch.tv/jarm0u);SNES;Crowd Control;;;1:01:03;ESA 2022 Winter;xoqF2w2Tjm4
2022-02-19T23:00:00+01:00;Demon's Souls (2020);[gidano](https://www.twitch.tv/gidano);PlayStation 5;Any% (PS Warps, Current Patch);;;0:50:27;ESA 2022 Winter;HjJXezGCx3M
2022-02-20T00:10:00+01:00;The Legend of Zelda: Ocarina of Time;[Savestate](https://www.twitch.tv/Savestate);Wii;Any% (Brawl Masterpiece Demo);;;0:15:47;ESA 2022 Winter;Qq4MFpUH0Ro
2022-02-20T00:35:00+01:00;Spyro the Dragon;[dayoman](https://www.twitch.tv/dayoman);PlayStation;120%;;;1:28:13;ESA 2022 Winter;F89cC3Lqp4E
2022-02-20T02:27:00+01:00;Octopath Traveler;[bowiethehero](https://www.twitch.tv/bowiethehero);PC;Three Stories (Primrose, Ophelia, Olberic);;;4:01:52;ESA 2022 Winter;j9PBmo6_J7s
