Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2021-07-26T02:46:00+02:00;Tony Hawk's American Wasteland;[English_Ben](https://www.twitch.tv/english_ben);PC;Story Mode (Sick);;;1:35:30;ESA 2021 Summer;WQtorg33AZI
2021-07-26T04:43:00+02:00;Backyard Skateboarding;[heyitsperk](https://www.twitch.tv/heyitsperk);PC;Any% (GOTY);;;0:14:40;ESA 2021 Summer;dYp6Eg3gV2Y
2021-07-26T05:16:00+02:00;Mega Man: Dr Wily's Revenge;[Mannix86](https://www.twitch.tv/Mannix86);GB;Any%;;;0:25:08;ESA 2021 Summer;EPlIam2JWQE
2021-07-26T05:49:00+02:00;Rayman Origins;[koopsader](https://www.twitch.tv/koopsader);PC;Any%;;;0:59:58;ESA 2021 Summer;Y9fQNqsf13g
2021-07-26T07:00:00+02:00;Scooby-Doo! Night of 100 Frights;[Nestani](https://www.twitch.tv/Nestani);GCN;All Monster Tokens (No Creepy Early);;;0:40:47;ESA 2021 Summer;tPT-UTjU3YI
2021-07-26T07:52:00+02:00;Spongebob's Truth or Square;[jackalacka](https://www.twitch.tv/jackalacka);X360;Any% (No LSG);;;0:46:05;ESA 2021 Summer;U5gKQZYZIvw
2021-07-26T09:05:00+02:00;Saint's Row;[Joe](https://www.twitch.tv/joe);XboxSeriesX;Any%;;;3:35:00;ESA 2021 Summer;-ysSHKKKcyo
2021-07-26T13:12:00+02:00;Elmo's ABCs;[juh0rse](https://www.twitch.tv/juh0rse);GBA;100%;;;0:08:56;ESA 2021 Summer;X9694f3tlfE
2021-07-26T13:29:00+02:00;SKYGUNNER;[quino_w](https://www.twitch.tv/quino_w);PlayStation 2;Femme%;;;0:25:47;ESA 2021 Summer;sIcYDPE1ZII
2021-07-26T14:11:00+02:00;Amagon;[stone_clive](https://www.twitch.tv/stone_clive);NES;Any%;;;0:19:33;ESA 2021 Summer;CTx8PL9IYME
2021-07-26T14:51:00+02:00;Sherlock Holmes: The Kidnapped Countess;[fuso-wasedr09](https://www.twitch.tv/fuso_wasedr09);NES;Any%;;;0:22:33;ESA 2021 Summer;oYm3SrdEysw
2021-07-26T15:28:00+02:00;MASAGORO;[swordfish4649](https://www.twitch.tv/swordfish464);PC;Any%;;;0:11:55;ESA 2021 Summer;egSMD-5D1S0
2021-07-26T15:55:00+02:00;KAMIKO;[cicada](https://www.twitch.tv/cicadasweet);PC;Any% - Yamato;;;0:21:39;ESA 2021 Summer;h5NqrUapg4k
2021-07-26T16:27:00+02:00;Final Fantasy XIII-2;[xshonnen](https://www.twitch.tv/xshonnen);PlayStation 3;Any%;;;3:02:50;ESA 2021 Summer;fmE3E5r0nxQ
2021-07-26T19:34:00+02:00;Chocobo Racing;[groggydog](https://www.twitch.tv/groggydog);PlayStation;Story Mode;;;0:19:37;ESA 2021 Summer;wiyRfwtR36Q
2021-07-26T20:02:00+02:00;Trackmania;[Rasta](https://www.twitch.tv/rastats);PC;TOTD (June 2021);;;0:30:57;ESA 2021 Summer;I33F3CipCWQ
2021-07-26T20:44:00+02:00;TrackMania 2: Canyon;[MrTrolyMoly](https://www.twitch.tv/MrTrolyMoly) vs. [Rasta](https://www.twitch.tv/rastats);PC;All Flags;;;1:37:42;ESA 2021 Summer;VTR0cuCBLug
2021-07-26T22:26:00+02:00;Star Fox 64;[adamx0315](https://www.twitch.tv/adamx0315);N64;Score Attack (No Death Abuse);;;0:57:13;ESA 2021 Summer;SinzwCXo3-o
2021-07-26T23:38:00+02:00;Batman: Arkham City;[ShikenNuggets](https://www.twitch.tv/ShikenNuggets);PC;Any%;;;1:05:31;ESA 2021 Summer;XIlRRi70Ojs
2021-07-27T00:53:00+02:00;Titanfall 2;[LordFluffy](https://www.twitch.tv/LordFluffy);PC;All Helmets;;;1:34:15;ESA 2021 Summer;VGd9Eg5s9dk
2021-07-27T02:38:00+02:00;Resident Evil 3: Nemesis;[MangoPunch](https://www.twitch.tv/MangoPunch);PC;Any%;;;0:46:12;ESA 2021 Summer;AEo1FXUipm8
2021-07-27T03:35:00+02:00;Octopath Traveler;[quadraaceps](https://www.twitch.tv/quadraaceps) vs. [SunnymuffinSR](https://www.twitch.tv/SunnymuffinSR);PC;Single Story (Bidwar);;;0:58:20;ESA 2021 Summer;2HTWWsjg0EI
2021-07-27T04:37:00+02:00;Ratchet and Clank: Going Commando;[Mantodea](https://www.twitch.tv/Mantodea);PlayStation 2;100%;;;3:30:22;ESA 2021 Summer;PRYUugprgN0
