Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2024-02-18T18:26:00+01:00;Shin Megami Tensei: Devil Children - Puzzle de Call!;[sioneus](https://twitch.tv/sioneus);GBA;Story Mode (Rand);;;0:16:13;ESA 2024 Winter (Two);_P6uAEXqnt8
2024-02-19T10:00:00+01:00;Donkey Kong Country Returns;[TimeLink](https://twitch.tv/TimeLink);Wii;Any%;;;1:38:58;ESA 2024 Winter (Two);zYDdM7XjwaY
2024-02-19T16:38:00+01:00;LEGO Star Wars: The Video Game (GBA);[LaserTrap_](https://twitch.tv/LaserTrap_);DS;All Episodes;;;0:44:51;ESA 2024 Winter (Two);bSungAVz8zU
2024-02-20T01:21:00+01:00;Bugs Bunny & Taz: Time Busters;[Bearhead](https://www.twitch.tv/bearhead97);PC;All Boss Tokens;;;0:59:26;ESA 2024 Winter (Two);ivfblz2xZBc
2024-02-20T23:00:00+01:00;Onechanbara Origin;[rebeldragon95](https://twitch.tv/rebeldragon95);PlayStation 5;New Game+ (Normal);;;0:55:10;ESA 2024 Winter (Two);UQsBfYl_pMQ
2024-02-21T13:20:00+01:00;Sonic Unleashed;[TwoSpacesSG](https://twitch.tv/TwoSpacesSG);Java ME;Any% (No Level-Skip Glitch, 300kb);;;0:12:52;ESA 2024 Winter (Two);z3DKpiigkcA
2024-02-22T01:10:00+01:00;The Italian Job: LA Heist;[Lordmau5](https://twitch.tv/Lordmau5);GCN;Any%;;;0:48:05;ESA 2024 Winter (Two);bkDt-IYoB4o
2024-02-22T17:36:00+01:00;Have A Nice Death;[Shigan_](https://twitch.tv/Shigan_);PC;Vacation% (No Elevator Skip);;;0:32:00;ESA 2024 Winter (Two);pe2TaJdoDYI
2024-02-22T22:20:00+01:00;M&Ms Shell Shocked;[kingrhodestn](https://twitch.tv/kingrhodestn);PlayStation 2;Any%;;;0:56:52;ESA 2024 Winter (Two);NlraSu1sIJw
2024-02-23T22:25:00+01:00;Kingdom Hearts 2 Final Mix;[desa](https://twitch.tv/desa35);PC;Any% (Critical, Modded);;;2:45:00;ESA 2024 Winter (Two);RmZhzu-fJdA
2024-02-24T15:36:00+01:00;Garfield Lasagna Party;[Shigan_](https://twitch.tv/Shigan_) & Friends;PC;Lasagna Race (Full);;;1:43:42;ESA 2024 Winter (Two);y7kTd5b2ymg
2024-02-18T18:55:00+01:00;Need For Speed: ProStreet;[Cousin](https://www.twitch.tv/cousinouf);PC;Career Any% (King Assist Only);;;2:11:41;ESA 2024 Winter (Two);qGEeKD2IXdE
2024-02-19T11:55:00+01:00;The Great Circus Mystery Starring Mickey and Minnie;[kingrhodestn](https://twitch.tv/kingrhodestn);SNES;Any% (Normal);;;0:23:06;ESA 2024 Winter (Two);3Ug2aonEgdI
2024-02-19T17:41:00+01:00;LEGO The Lord of the Rings;[captainpaxo6746](https://twitch.tv/captainpaxo6746);PC;Freeplay;;;1:21:05;ESA 2024 Winter (Two);sVVI89Z6bpk
2024-02-20T10:00:00+01:00;Pokémon Omega Ruby;[AEtienne](https://twitch.tv/AEtienne);3DS;Any%;;;3:07:19;ESA 2024 Winter (Two);fOOWgzSynNQ
2024-02-21T00:10:00+01:00;Samurai Jack: Battle Through Time;[PontonFSD](https://twitch.tv/PontonFSD);PC;Any% (Jack);;;1:29:12;ESA 2024 Winter (Two);tMv50JvFG8o
2024-02-21T13:55:00+01:00;Sanicball;[KillerChair](https://twitch.tv/KillerChair);PC;All Levels (2 Laps);;;0:13:48;ESA 2024 Winter (Two);GhrbwQSqPng
2024-02-22T10:00:00+01:00;Trauma Center: New Blood;[LeoKeidran](https://twitch.tv/LeoKeidran);Wii;Normal;;;1:35:34;ESA 2024 Winter (Two);BtlXURYPzes
2024-02-22T18:16:00+01:00;My Friendly Neighborhood;[hippienator](https://twitch.tv/hippienator);PC;Any%;;;0:17:38;ESA 2024 Winter (Two);8imyx68I33s
2024-02-22T23:32:00+01:00;Zortch;[Sphere](https://www.twitch.tv/spheremj);PC;Any%;;;0:09:56;ESA 2024 Winter (Two);SNngn0IBtLI
2024-02-24T10:00:00+01:00;Sclash;[SuperPlayer](https://twitch.tv/SuperPlayer02);PC;Any%;;;0:17:52;ESA 2024 Winter (Two);gDcMesuoCVo
2024-02-18T21:40:00+01:00;Katamari Damacy Reroll;[GreenSnowDog](https://twitch.tv/GreenSnowDog);PC;Any% (No Boost);;;0:40:50;ESA 2024 Winter (Two);meHJI15zaKE
2024-02-19T12:30:00+01:00;Alex Kidd in Miracle World DX;[Strackel](https://twitch.tv/Strackel);PC;Any%;;;0:20:34;ESA 2024 Winter (Two);Kq_oTRPMF14
2024-02-19T19:22:00+01:00;Super Mario Galaxy 2;[Rodillo](https://www.twitch.tv/Rodillo_);WiiUVC;Green Stars;;;3:10:00;ESA 2024 Winter (Two);UeqjWkFnsTM
2024-02-20T13:30:00+01:00;Marvel's Guardians of the Galaxy;[Kainalo](https://twitch.tv/Kainalo);PC;Promise%;;;2:24:04;ESA 2024 Winter (Two);rlIPAerAk60
2024-02-21T10:00:00+01:00;Star Control 2;[happycamper](https://www.twitch.tv/happycamper__);MS-DOS;Any% (DOS);;;1:07:31;ESA 2024 Winter (Two);VLndqcQdMmQ
2024-02-21T14:35:00+01:00;Sonic Generations;[kyrrone](https://twitch.tv/kyrrone);PC;Any%;;;1:08:46;ESA 2024 Winter (Two);3mV2nIesDcM
2024-02-22T11:55:00+01:00;Octopath Traveler 2;[SunnymuffinSR](https://twitch.tv/SunnymuffinSR);PC;Ochette's Story;;;0:47:29;ESA 2024 Winter (Two);lFdaR2X9ra0
2024-02-22T18:49:00+01:00;Smushi Come Home;[boden0_](https://twitch.tv/boden0_);PC;Any%;;;0:19:28;ESA 2024 Winter (Two);vR0NGSHzJSA
2024-02-24T10:35:00+01:00;Super Punch Patrol;[Greenalink](https://www.twitch.tv/GreenalinkSDA);Switch;Beat the Game (Anders);;;0:20:11;ESA 2024 Winter (Two);FLKkBv8xehQ
2024-02-18T22:40:00+01:00;Firewatch;[praskOo](https://twitch.tv/praskOo_);PC;Any%;;;1:08:49;ESA 2024 Winter (Two);yRo0DLCxTt4
2024-02-19T13:05:00+01:00;Mega Man V;[StahlbolzenSC2](https://twitch.tv/StahlbolzenSC2);SGB2;Any%;;;0:46:17;ESA 2024 Winter (Two);zv9VmSM0YeE
2024-02-19T22:52:00+01:00;Splatoon;[Kingj0444](https://www.twitch.tv/kingjo444);WiiU;Any%;;;0:33:38;ESA 2024 Winter (Two);2ZGaxdaoFaE
2024-02-20T16:10:00+01:00;Lara Croft and the Temple of Osiris;[Cadarev](https://twitch.tv/Cadarev);PC;Any% (NG+);;;0:50:34;ESA 2024 Winter (Two);He9U0ufdzow
2024-02-21T11:10:00+01:00;Dizzy: Prince of the Yolkfolk;[TwoSpacesSG](https://twitch.tv/TwoSpacesSG);ZXSpectrum;Any%;;;0:19:51;ESA 2024 Winter (Two);OYFBR-SprQk
2024-02-21T16:05:00+01:00;Crisis Core: Final Fantasy VII - Reunion;[desa](https://twitch.tv/desa35);PC;Any%;;;1:27:29;ESA 2024 Winter (Two);aUSKxZKY4fw
2024-02-22T12:55:00+01:00;Vergils Downfall;[YatogamiNL](https://twitch.tv/YatogamiNL);PC;NG (No Major Glitches, Human);;;0:19:34;ESA 2024 Winter (Two);aALLjYRx0uI
2024-02-22T19:24:00+01:00;Ugly;[SunnymuffinSR](https://twitch.tv/SunnymuffinSR);PC;Any% (The Dream);;;0:50:36;ESA 2024 Winter (Two);MBE0ZbpMRUI
2024-02-24T11:10:00+01:00;Outland;[nepumukgaming](https://twitch.tv/nepumukgaming);XboxSeriesX;Any% (Solo);;;1:05:45;ESA 2024 Winter (Two);lsv7cPniV_c
