Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2025-07-01T10:00:00+02:00;Ocarina of Time, Super Mario 64, Pokémon FireRed, Dark Souls 3;[NalleSounds](https://oengus.io/user/Nalle)|[FantaTanked](https://oengus.io/user/fantatanked)|[AverageGreg](https://oengus.io/user/AverageGreg)|Dry4Haz;PC;Multiworld Archipelago Randomizer;;;3:17:42;ESA 2025 Summer (Two);znWmlq9MNn8
2025-07-01T14:15:00+02:00;Go Go Ackman 3;[Rh4kor](https://oengus.io/user/rh4kor);Super Famicom;Any%;;;0:17:55;ESA 2025 Summer (Two);4nzC7XargCw
2025-07-01T14:50:00+02:00;Crash Team Racing + Spryo 2 Demo;[hypnoshark](https://oengus.io/user/hypnoshark);PlayStation;101%;;;2:06:43;ESA 2025 Summer (Two);sh9g5FoZtMs
2025-07-01T17:25:00+02:00;Deadstorm Pirates;[Murtag](https://oengus.io/user/Murtag);PlayStation 3;All Levels (1P2C);;;0:35:57;ESA 2025 Summer (Two);cCtsnJ3bhy0
2025-07-01T18:10:00+02:00;Ghost of Tsushima: Director's Cut;[Aeshmah_](https://oengus.io/user/Aeshmah);PlayStation 5;Any% (NG+, Lethal, With DLC);;;3:05:20;ESA 2025 Summer (Two);CZqVE_klcrY
2025-07-01T21:30:00+02:00;Elden Ring;[catalystz](https://oengus.io/user/catalystz)|Puppery;PC;DLC Randomizer (2P1C);;;1:56:46;ESA 2025 Summer (Two);XmUC4YYe10U
2025-07-02T10:00:00+02:00;The Stanley Parable: Ultra Deluxe;duncte;PC;Any%;;;0:40:07;ESA 2025 Summer (Two);1DYgAd2R8hs
2025-07-02T11:05:00+02:00;Where's Waldo;[sYn](https://oengus.io/user/sYn_stream) vs. [Joka](https://oengus.io/user/jokaah);Nintendo Entertainment System;Easy (Best of 3);;;0:13:22;ESA 2025 Summer (Two);wVOdIt8uE_M
2025-07-02T11:40:00+02:00;Wacky Races;hirexen;Nintendo Entertainment System;Any%;;;0:20:29;ESA 2025 Summer (Two);gIkLxGZndvc
2025-07-02T12:18:00+02:00;Gruniozerca 2 - The Great Cavy Rescue!;Gikkman;Nintendo Entertainment System;All Carrots (100%);;;0:11:47;ESA 2025 Summer (Two);PpVKrYmthF8
2025-07-02T12:48:00+02:00;Home Alone;[ApolloSmug](https://oengus.io/user/ApolloSmug);Nintendo Entertainment System;Any% (Live World Record Tutorial);;;0:19:58;ESA 2025 Summer (Two);wu4atybMpw8
2025-07-02T13:38:00+02:00;Home Alone 2;[nintendonatalie](https://oengus.io/user/nintendnat);Nintendo Entertainment System;Any%;;;0:09:20;ESA 2025 Summer (Two);qGSMSA-9DyI
2025-07-02T13:58:00+02:00;Magical Pop'n;[Laxxus](https://oengus.io/user/laxxus);Super Nintendo;Any%;;;0:32:48;ESA 2025 Summer (Two);vjL_H1g8G_M
2025-07-02T14:33:00+02:00;Micro Mages;Niss3;Nintendo Entertainment System;Second Quest;;;0:32:36;ESA 2025 Summer (Two);cO8Lt7Y3rio
2025-07-02T15:13:00+02:00;Boardland;Kixyxox;PC;Any%;;;0:07:38;ESA 2025 Summer (Two);JEkGlOInHtA
2025-07-02T15:43:00+02:00;Streets of Rage 4;[GreenalinkSDA](https://oengus.io/user/Greenalink);PC;Stage & Enemy Randomizer (Shiva, Hard);;;1:04:36;ESA 2025 Summer (Two);9-4FahuCF2I
2025-07-02T17:03:00+02:00;Cyberpunk 2077;Sothangel;PC;Phantom Liberty (Glitchless);;;2:36:30;ESA 2025 Summer (Two);tputxKwe23M
2025-07-02T19:48:00+02:00;In Sound Mind;[ItzScaRee](https://oengus.io/user/ItzScaRee);PC;Any%;;;1:07:39;ESA 2025 Summer (Two);Ne95iSmVhPw
2025-07-02T21:03:00+02:00;Spyro 2: Ripto's Rage!;[Bradley_Gam1ng](https://oengus.io/user/Bradley_Gam1ng);PlayStation 2;100%;;;1:39:59;ESA 2025 Summer (Two);biRln0sPb84
2025-07-02T23:03:00+02:00;Astro Bot;DreeGon;PlayStation 5;Any%;;;2:32:13;ESA 2025 Summer (Two);DdBl6jz5XUg
2025-07-03T10:00:00+02:00;Star Wars: Battlefront II (2005);CaptainEmu;PC;RotE All Missions (With Bonuses);;;1:05:53;ESA 2025 Summer (Two);bqhIw-fM9EI
2025-07-03T11:25:00+02:00;Pong: The Next Level;[RipperRooTMUF](https://oengus.io/user/RipperRooTMUF);PlayStation 2;57 Gold Bars;;;0:28:25;ESA 2025 Summer (Two);Fn_rqzdvRQU
2025-07-03T12:12:00+02:00;Hogwarts Legacy;[WarDrums_](https://oengus.io/user/WarDrums);PC;Kill Ranrok;;;4:06:48;ESA 2025 Summer (Two);tQ_iIh5KkeM
2025-07-03T16:17:00+02:00;Deus Ex: Mankind Divided;[Vahisht](https://oengus.io/user/Vahisht);PC;Any%;;;0:50:29;ESA 2025 Summer (Two);Fx8J6X9ea6A
2025-07-03T17:22:00+02:00;Hitman: Blood Money;[TheKotti](https://oengus.io/user/thekotti);PC;Showcase;;;0:43:45;ESA 2025 Summer (Two);Bira_G128KM
2025-07-03T18:22:00+02:00;Neo Mario Galaxy;[SNRobi](https://oengus.io/user/SNRobi);Wii;Any%;;;0:45:03;ESA 2025 Summer (Two);o6IGzUydaDw
2025-07-03T19:32:00+02:00;The Legend of Spyro: The Eternal Night;[isakiBV](https://oengus.io/user/isak);PlayStation 2;Any%;;;0:54:55;ESA 2025 Summer (Two);5VsYmTeBcio
2025-07-03T20:47:00+02:00;Clair Obscur: Expedition 33;[Aeshmah_](https://oengus.io/user/Aeshmah);PC;Any% (Glitchless, Expert, NG);;;2:24:53;ESA 2025 Summer (Two);FZvEv8yjBtY
2025-07-04T09:00:00+02:00;Final Fantasy IX;[MrMizzow](https://oengus.io/user/Mizzow);PlayStation 2;Vivi% (Solo Character Challenge);;;24:05:51;ESA 2025 Summer (Two);ry-HgNxCysM
