Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2022-07-24T18:04:00+02:00;Marvel's Spider-Man Remastered;[rebeldragon95](https://www.twitch.tv/rebeldragon95);PlayStation 5;Silver Lining (Any%);;;0:30:29;ESA 2022 Summer (Two);WdYTkNl7jWU
2022-07-25T21:30:00+02:00;Pokémon Mystery Dungeon: Blue Rescue Team;[Crrool](https://www.twitch.tv/Crrool);DS;Any% (No WM, No QS);;;3:04:43;ESA 2022 Summer (Two);wSvHYhTvKz4
2022-07-26T14:18:00+02:00;Dragon Ball: Advanced Adventure;[SuperPlayer](https://www.twitch.tv/SuperPlayer02);GBA;Any% (Goku);;;0:43:17;ESA 2022 Summer (Two);pRGOBl7MKmU
2022-07-27T13:45:00+02:00;Tenchu: Stealth Assassins;[cypryss](https://www.twitch.tv/cypryss);PlayStation;Any% (Rikimaru);;;0:29:12;ESA 2022 Summer (Two);caKC1s2nhyg
2022-07-27T18:00:00+02:00;Asghan the Dragon Slayer;[havrd](https://www.twitch.tv/havrd);PC;Most Bosses;;;1:31:48;ESA 2022 Summer (Two);nlXJM1vLips
2022-07-28T10:00:00+02:00;Grandia: Parallel Trippers;[Leonis](https://www.twitch.tv/Leonis07);GCN;Any% (w/ Patch);;;1:24:00;ESA 2022 Summer (Two);oBkimLH3O28
2022-07-28T14:37:00+02:00;DuckTales;[EndySWE](https://www.twitch.tv/EndySWE);NES;Any%;;;0:07:14;ESA 2022 Summer (Two);kSmWccdlrSA
2022-07-28T17:35:00+02:00;Indiana Jones' Greatest Adventures;[janglestorm](https://www.twitch.tv/janglestorm);SNES;Any% (Easy);;;0:30:23;ESA 2022 Summer (Two);otopAH7XDq8
2022-07-29T10:00:00+02:00;Balan Wonderworld;[kyrrone](https://www.twitch.tv/kyrrone);PC;Any%;;;1:09:01;ESA 2022 Summer (Two);01aT7zXeeTQ
2022-07-29T15:29:00+02:00;Pac-Man World;[Joester98](https://www.twitch.tv/Joester98);PlayStation;Any%;;;0:31:56;ESA 2022 Summer (Two);zVReeG-3osY
2022-07-29T22:15:00+02:00;Star Fox Adventures;[fuzzyness](https://www.twitch.tv/fuzzyness);Wii;All Gateways (Blank Memory Card);;;4:00:39;ESA 2022 Summer (Two);EW5k_1kdsVw
2022-07-24T14:20:00+02:00;Kalimba;[Leonmachar](https://www.twitch.tv/Leonmachar);PC;Any% (Journey);;;0:56:28;ESA 2022 Summer (Two);wqv7-IUXjAE
2022-07-24T18:49:00+02:00;QV;[MoD366](https://www.twitch.tv/MoD366);PC;Any% (Normal);;;1:28:51;ESA 2022 Summer (Two);iFakIZB2BIU
2022-07-26T10:00:00+02:00;Axiom Verge 2;[Leemyy](https://www.twitch.tv/Leemyy);PC;Glitchless;;;0:29:16;ESA 2022 Summer (Two);M8IrWEYFIvg
2022-07-26T15:13:00+02:00;Final Fantasy V;[MrZwanzig](https://www.twitch.tv/mrzwanzig);SNES;Any%;;;3:49:53;ESA 2022 Summer (Two);SElUNtqAWSw
2022-07-27T14:35:00+02:00;Samurai Jack: Battle Through Time;[Aeshmah](https://www.twitch.tv/aeshmah_);PlayStation 5;Any% (Jack);;;1:09:37;ESA 2022 Summer (Two);NAyzBbCT8fg
2022-07-27T19:50:00+02:00;Neverwinter Nights;[sajiki](https://www.twitch.tv/sajiki);PC;Hordes of the Underdark (Any%);;;0:41:53;ESA 2022 Summer (Two);3I2VL13GVp8
2022-07-28T11:40:00+02:00;Moonstone: A Hard Days Knight;[happycamper](https://www.twitch.tv/happycamper__);MS-DOS;100%;;;0:25:55;ESA 2022 Summer (Two);Kiivx4uWOYs
2022-07-28T14:56:00+02:00;Mickey Mousecapade;[hirexen](https://www.twitch.tv/hirexen);NES;Any%;;;0:08:37;ESA 2022 Summer (Two);whTNEgxSAKE
2022-07-28T18:18:00+02:00;Lotus Esprit Turbo Challenge;[TinyTim78](https://www.twitch.tv/tinytim78);Amiga;Medium;;;0:39:14;ESA 2022 Summer (Two);c_MN-RXvYrk
2022-07-29T11:35:00+02:00;Toy Story Racer;[Greenferret](https://www.twitch.tv/Greenferret);PlayStation;Woody Tower;;;0:45:11;ESA 2022 Summer (Two);-LiE3lCqwME
2022-07-29T16:14:00+02:00;Neo Turf Masters;[asazas](https://www.twitch.tv/asazas);Switch;All Courses;;;0:48:50;ESA 2022 Summer (Two);oIdaObU1_Ts
2022-07-30T10:00:00+02:00;Red Dead Redemption 2;[FreshRigi](https://www.twitch.tv/FreshRigi);PC;Chapter Runs (Chapter 3);;;2:30:07;ESA 2022 Summer (Two);C-Df-cpQbwk
2022-07-24T15:40:00+02:00;The Pedestrian;[Paulister](https://www.twitch.tv/Paulister);PC;Any%;;;0:13:22;ESA 2022 Summer (Two);pSmA5M4-Zlc
2022-07-24T20:29:00+02:00;Super Mario Sunshine;[SidedWilliams](https://www.twitch.tv/sidedwilliams);Wii;96 Shines;;;2:36:09;ESA 2022 Summer (Two);FwUsWz0n0KI
2022-07-26T10:35:00+02:00;Castlevania: Order of Ecclesia;[Frozer](https://www.twitch.tv/SirFrozer);3DS;Any% (Albus);;;0:29:47;ESA 2022 Summer (Two);ujjYSJDyIcc
2022-07-26T19:23:00+02:00;Final Fantasy XIII;[Kayarune](https://www.twitch.tv/kayarune);PC;Any%;;;4:43:59;ESA 2022 Summer (Two);2xpZLYs17Jg
2022-07-27T15:55:00+02:00;ELDERBORN;[Tezur0](https://www.twitch.tv/Tezur0);PC;Any%;;;0:26:08;ESA 2022 Summer (Two);buhelHJhLzw
2022-07-27T20:45:00+02:00;Jumping Flash!;[Javeliin](https://www.twitch.tv/Javeliin);PlayStation;Any%;;;0:19:57;ESA 2022 Summer (Two);Adat42fyfnM
2022-07-28T12:18:00+02:00;World of Illusion;[Edenal](https://www.twitch.tv/edenalsda);Genesis;Any%;;;0:16:09;ESA 2022 Summer (Two);_auUstjh1hk
2022-07-28T15:17:00+02:00;The Flash;[RoboSparkle](https://www.twitch.tv/robo_sparkle);SMS;Any%;;;0:16:15;ESA 2022 Summer (Two);sw5BwpLmoDc
2022-07-28T19:13:00+02:00;Undertale;[Drakodan](https://www.twitch.tv/drakodan);PC;Genocide;;;1:14:21;ESA 2022 Summer (Two);rg9qGRQJIeE
2022-07-29T12:35:00+02:00;Sega GT 2002;[KinzyKenzie](https://www.twitch.tv/KinzyKenzie);Xbox;Chronicle Mode;;;0:23:08;ESA 2022 Summer (Two);4zVSwdeTZ2g
2022-07-29T17:17:00+02:00;LostWinds;[tricrow](https://www.twitch.tv/tricrow);PC;Any%;;;0:23:50;ESA 2022 Summer (Two);TYa87a6OjlA
2022-07-30T12:43:00+02:00;Super Adventure Island;[janglestorm](https://www.twitch.tv/janglestorm);SNES;Any%;;;0:19:41;ESA 2022 Summer (Two);31cvv2CvLjY
2022-07-24T16:10:00+02:00;Totally Accurate Battle Simulator;[raggeddan](https://www.youtube.com/channel/UC4YKOG9WXksMcIMHbFdXJFA);PC;Adventure (100%);;;0:20:19;ESA 2022 Summer (Two);Cn5VBnlQdjw
2022-07-24T23:19:00+02:00;Amnesia: Rebirth;[menno888](https://www.twitch.tv/menno888);PC;Any% (No Major Glitches);;;1:36:51;ESA 2022 Summer (Two);Amwve6ON69o
2022-07-26T11:20:00+02:00;Gunple: Gunman's Proof;[Grumpmeister](https://www.twitch.tv/Grumpmeister);SNES;Any%;;;0:49:32;ESA 2022 Summer (Two);sgOBSpt13-A
2022-07-27T00:23:00+02:00;The Legend of Zelda: Oracle of Seasons;[Nitroz](https://www.twitch.tv/NitrozSR);GBi;All Essences;;;1:38:59;ESA 2022 Summer (Two);BY1dYavgdqA
2022-07-27T16:35:00+02:00;DOOMBRINGER;[Sphere](https://www.twitch.tv/spheremj);PC;Individual Level Showcase;;;0:09:39;ESA 2022 Summer (Two);rMu5xDp3gxc
2022-07-27T21:20:00+02:00;Garfield: Lasagna World Tour;[Elgu](https://www.twitch.tv/Elgu);PC;Any%;;;1:02:21;ESA 2022 Summer (Two);zVzMeg1Apmk
2022-07-28T12:48:00+02:00;Ghouls 'n Ghosts;[lucha_gym](https://www.twitch.tv/lucha_gym);Genesis;Any% (All Weapons Run);;;0:30:24;ESA 2022 Summer (Two);5KCGfRbSUPc
2022-07-28T15:45:00+02:00;Friday the 13th;[dxtr](https://www.twitch.tv/dxtr);NES;Any%;;;0:03:51;ESA 2022 Summer (Two);anz44Io4lGw
2022-07-28T20:33:00+02:00;Spyro the Dragon;[lumilaura](https://www.twitch.tv/lumilaura);PlayStation 2;Any%;;;0:42:46;ESA 2022 Summer (Two);ZIN47CnBrEU
2022-07-29T13:20:00+02:00;Ford Street Racing;[thebpg13](https://www.twitch.tv/thebpg13);PC;Solo Racing (Gold%);;;0:20:55;ESA 2022 Summer (Two);Ej525WkIRMw
2022-07-29T17:57:00+02:00;Q.U.B.E. 2;[teyzyl](https://www.twitch.tv/teyzyl);PC;Any% (No Major Glitches);;;0:52:18;ESA 2022 Summer (Two);K4WZ7-ZZPZQ
2022-07-30T13:17:00+02:00;Golden Sun;[definitelynotfx](https://www.twitch.tv/definitelynotfx);GBA;Any% (No ACE);;;0:40:33;ESA 2022 Summer (Two);6Vv2lsSwP6c
2022-07-24T16:44:00+02:00;Blazing Chrome;[Kirthar](https://www.twitch.tv/Kirthar);PC;Arcade Mode (Normal, Gun);;;0:24:39;ESA 2022 Summer (Two);aF-ZqK5kvXI
2022-07-25T10:00:00+02:00;Shin Megami Tensei V;[Sioneus](https://www.twitch.tv/Sioneus);Switch;Any% (Safety);;;2:22:28;ESA 2022 Summer (Two);mn9gxxL0ei8
2022-07-26T12:23:00+02:00;Jazzpunk;[raggeddan](https://www.youtube.com/channel/UC4YKOG9WXksMcIMHbFdXJFA);PC;Special Agent;;;0:41:07;ESA 2022 Summer (Two);nibY54bp3qA
2022-07-27T10:00:00+02:00;Days Gone;[inzudesu](https://www.twitch.tv/inzudesu);PC;Lost Lake (Any%, Survivor II);;;2:01:28;ESA 2022 Summer (Two);GhotyVWabCQ
2022-07-27T16:55:00+02:00;Shadow Warrior;[dauswectus](https://www.twitch.tv/dauswectus);PC;Any% (No Sumo Glitch);;;0:14:23;ESA 2022 Summer (Two);SxycN7BNgic
2022-07-27T22:45:00+02:00;Hotel Mario;[Grumpmeister](https://www.twitch.tv/Grumpmeister);CD-i;Any%;;;0:59:52;ESA 2022 Summer (Two);G3NDy7ZPMc0
2022-07-28T13:30:00+02:00;Tiny Toon Adventures 2: Montana's Movie Madness;[janglestorm](https://www.twitch.tv/janglestorm);SGB2;Any% (Hard Mode);;;0:27:06;ESA 2022 Summer (Two);ZQRX0vS7emg
2022-07-28T16:05:00+02:00;Super Mario Bros. 3;[thehaxor](https://www.twitch.tv/thehaxor);NES;Any% (Warpless);;;0:52:21;ESA 2022 Summer (Two);29pDf1ktjos
2022-07-28T21:27:00+02:00;Ratchet & Clank: Going Commando;[snee](https://www.twitch.tv/SnEEpyy);PlayStation 2;NG+ (No IMG);;;0:25:05;ESA 2022 Summer (Two);SGOd7Wr9IIo
2022-07-29T13:50:00+02:00;Chocobo GP;[Shigan_](https://www.twitch.tv/Shigan_);Switch;Story (Normal, Master);;;0:33:55;ESA 2022 Summer (Two);KLAUAQ_JRDQ
2022-07-29T19:00:00+02:00;Yooka-Laylee and the Impossible Lair;[hedweg](https://www.twitch.tv/hedweg);PC;24 Bees;;;1:01:27;ESA 2022 Summer (Two);d__OmoD-270
