Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2023-07-29T03:40:00+02:00;Sonic Free Riders;[hibnotix](https://twitch.tv/hibnotix);X360;Team Bid War;;;0:23:57;ESA 2023 Summer (One);11812TKRDYw
2023-07-29T13:50:00+02:00;Dark Souls;[Regole](https://twitch.tv/regole);PC;All Bosses;;;1:29:02;ESA 2023 Summer (One);DyI9NipqISw
2023-07-29T20:48:00+02:00;BONUS GAME: Super Mario 64 ($10,000 Donation Incentive);[Benji64](https://www.twitch.tv/benji64);N64;70 Star;;;0:52:12;ESA 2023 Summer (One);7gXxSKedZKw
2023-07-22T15:00:00+02:00;Worms World Party Remastered;[RuffledBricks](https://twitch.tv/RuffledBricks);PC;All Missions (No Mission Skips);;;1:09:15;ESA 2023 Summer (One);A9nXJc4fslw
2023-07-22T21:32:00+02:00;Exodus from the Earth;[catalystz](https://twitch.tv/catalystz);PC;Any%;;;0:31:06;ESA 2023 Summer (One);nM7BimUOZG0
2023-07-23T04:20:00+02:00;Crash Twinsanity;[Sestain](https://www.twitch.tv/sestain);Xbox;All Levels;;;1:09:05;ESA 2023 Summer (One);nqF6u_j8IqU
2023-07-23T12:18:00+02:00;Final Vendetta;[Greenalink](https://twitch.tv/GreenalinkSDA);PC;Duke  (Hard, Unpatched);;;0:20:11;ESA 2023 Summer (One);bCW_1pdNLJk
2023-07-23T20:13:00+02:00;Castlevania;[thiagoch](https://twitch.tv/thiagoch);NES;Any%;;;0:14:41;ESA 2023 Summer (One);DiqL8mYIXj8
2023-07-24T00:08:00+02:00;Wannafest 22;[bbf_](https://twitch.tv/bbf_);PC;Any%;;;0:53:27;ESA 2023 Summer (One);QeTDKsZ5pV4
2023-07-24T08:07:00+02:00;Horizon Chase Turbo;[ViperUK](https://twitch.tv/Viperraces);PC;Summer Vibes;;;0:27:09;ESA 2023 Summer (One);HbutgNjiBno
2023-07-24T15:36:00+02:00;Octopath Traveler II;[Shemcat](https://twitch.tv/Shemcat);PC;Superboss;;;1:37:51;ESA 2023 Summer (One);sOSn3BuFcYw
2023-07-24T20:10:00+02:00;Disney's Hercules Action Game;[jazzy](https://twitch.tv/jazzy);PC;Any% (Medium);;;0:28:49;ESA 2023 Summer (One);nnUhCoOpORE
2023-07-25T02:16:00+02:00;Dishonored;[lurven](https://twitch.tv/lurven_);PC;Any%;;;0:26:07;ESA 2023 Summer (One);P9NC8AmcRa4
2023-07-25T10:45:00+02:00;Barbie;[Bassguy](https://twitch.tv/Bassguy4);NES;Any%;;;0:14:42;ESA 2023 Summer (One);SZ9yB_QuqEQ
2023-07-25T13:55:00+02:00;Fireboy and Watergirl 1 -The Forest Temple;[hsblue](https://twitch.tv/hsblue)|[Maximum](https://twitch.tv/itsmaximum);PC;Any% 2P (Flash);;;0:18:41;ESA 2023 Summer (One);lMxuadC4m8M
2023-07-25T20:02:00+02:00;TrackMania United Forever;[MyKeY](https://twitch.tv/MyKeYY);PC;Platform Any%;;;0:29:40;ESA 2023 Summer (One);ZWYCbpzemW8
2023-07-26T01:55:00+02:00;Touhou: Scarlet Curiosity;[naro](https://twitch.tv/naro);PC;Any% (Sakuya);;;0:27:29;ESA 2023 Summer (One);UmLSH_aB62I
2023-07-26T08:33:00+02:00;Good Job!;[Chfou](https://twitch.tv/chfou)|[Shigan_](https://twitch.tv/shigan_);Switch;Any%;;;1:17:25;ESA 2023 Summer (One);AZuDaD6bvbM
2023-07-26T16:31:00+02:00;Spyro the Dragon;[lumilaura](https://twitch.tv/lumilaura);PlayStation;Any% (TAS Reveal);;;0:35:08;ESA 2023 Summer (One);2s7YWG7RCmQ
2023-07-27T00:09:00+02:00;Metal Gear Solid;[mieslwd](https://twitch.tv/mieslwd);PlayStation TV;Any%;;;0:59:02;ESA 2023 Summer (One);McZ5COFKw0Y
2023-07-27T09:05:00+02:00;Granny's Garden;[TinyTim78](https://twitch.tv/TinyTim78);ZXSpectrum;Any%;;;0:26:40;ESA 2023 Summer (One);c96X9S0J17w
2023-07-27T16:41:00+02:00;Groove Coaster: Wai Wai Party!!;[NaomiiiPlays](https://twitch.tv/NaomiiiPlays);Switch;Score Attack (Undertale Pack);;;0:27:45;ESA 2023 Summer (One);Y6MSGUiisM4
2023-07-27T23:43:00+02:00;Sonic CD (2011);[huds601](https://twitch.tv/huds601) vs. [Argick](https://twitch.tv/argick);PC;Beat the Game (Sonic);;;0:21:49;ESA 2023 Summer (One);tFzeOj93L0E
2023-07-28T09:48:00+02:00;A good time with...;[Nordic_Soy](https://twitch.tv/Nordic_Soy);PC;Good Time;;;0:18:49;ESA 2023 Summer (One);FN-VP9jIK38
2023-07-28T16:36:00+02:00;Meegah Mem II;[lvcreed](https://twitch.tv/lvcreed);PC;Any%;;;0:27:53;ESA 2023 Summer (One);qAq4ax_k-b8
2023-07-28T20:42:00+02:00;Spyro the Dragon;[dayoman](https://twitch.tv/dayoman);PlayStation;Any% (Crowd Control);;;1:29:50;ESA 2023 Summer (One);oCx3kaM45J8
2023-07-29T04:25:00+02:00;Final Fantasy VI;[Dyne_Nuitari](https://twitch.tv/Dyne_Nuitari);PC;Any% (Pixel Remaster);;;4:37:21;ESA 2023 Summer (One);0PlahHWmu5c
2023-07-29T15:32:00+02:00;The King's Bird;[Gliperal](https://twitch.tv/gliperal)|[Alexspeedy](https://twitch.tv/alexspeedyyy);PC;Any% (TAS);;;0:28:28;ESA 2023 Summer (One);JEXEneJWaMU
2023-07-29T21:50:00+02:00;Clubhouse Games: 51 Worldwide Classics;[360Chrism](https://twitch.tv/360chrism) & Friends;Switch;Win All Games (Relay);;;2:59:55;ESA 2023 Summer (One);ExclTQmL39k
2023-07-22T16:15:00+02:00;Kirby: Nightmare in Dream Land;[Rox](https://twitch.tv/Rox_);WiiUVC;100%;;;0:50:56;ESA 2023 Summer (One);YAbq1X3k7WQ
2023-07-22T22:14:00+02:00;Halo 2 Anniversary;[Sorix](https://twitch.tv/tehsorix);PC;Legendary;;;1:33:23;ESA 2023 Summer (One);abRpEePtRQs
2023-07-23T05:49:00+02:00;Fire Emblem Engage;[Floha258](https://twitch.tv/Floha258);Switch;Any%;;;1:26:22;ESA 2023 Summer (One);1dLRd9Lpyfg
2023-07-23T12:58:00+02:00;Kingdom Hearts III;[yidamoda](https://twitch.tv/yidamoda);PC;Limitcut (Data Org, Critical, Lv. 1);;;0:25:29;ESA 2023 Summer (One);T6hPZ3J04_o
2023-07-23T20:45:00+02:00;Mega Man;[coolkid](https://twitch.tv/coolkid);NES;Any% (All Stages);;;0:19:14;ESA 2023 Summer (One);tfvIFTOvGMo
2023-07-24T01:08:00+02:00;I wanna be the Flyingspike;[arzztt](https://twitch.tv/arzztt) vs. [stonk](https://twitch.tv/stonk);PC;Any%;;;0:08:25;ESA 2023 Summer (One);P7kT6wn1rw4
2023-07-24T08:47:00+02:00;Totally Accurate Battle Simulator;[raggeddan](https://twitch.tv/raggeddan);PC;100% (Original 3 Campaigns);;;0:35:08;ESA 2023 Summer (One);RqmmoYUGCuM
2023-07-24T17:26:00+02:00;Rate my Setup;;;Donate $10 and send an image!;;;0:31:32;ESA 2023 Summer (One);-4E4TlhZ92s
2023-07-24T20:58:00+02:00;Risk of Rain;[rythin](https://twitch.tv/rythin_rta);PC;Any%;;;0:12:08;ESA 2023 Summer (One);3IfODW3MfVs
2023-07-25T02:52:00+02:00;Control;[KassXCII](https://twitch.tv/KassXCII);PC;Any%, (Inbounds, No Shield Glitch);;;1:22:47;ESA 2023 Summer (One);uMCk_XoUbZw
2023-07-25T11:01:00+02:00;Rockman 7: Bean Lover;[lvcreed](https://twitch.tv/lvcreed);SNES;Any% (Burst Bean);;;0:18:33;ESA 2023 Summer (One);zyg7vZxtOAc
2023-07-25T14:27:00+02:00;Age of Empires 2 : Definitive Edition;[heinki](https://twitch.tv/heinki)|[lotsofs](https://twitch.tv/lotsofs);PC;Attila The Hun;;;0:39:56;ESA 2023 Summer (One);x5_JyFUtU10
2023-07-25T21:05:00+02:00;The Legend of Zelda: Ocarina of Time;[Nalle](https://twitch.tv/nallesounds) vs. [Amateseru](https://twitch.tv/amateseru);WiiVC;All Dungeons (no SRM);;;1:26:52;ESA 2023 Summer (One);6qjZNYRDCxY
2023-07-26T02:43:00+02:00;Trauma Center Second Opinion;[Thurler](https://twitch.tv/thurler) vs. [LeoKeidran](https://twitch.tv/leokeidran);Wii;X Operations;;;0:18:17;ESA 2023 Summer (One);kTX5ZCZZMfE
2023-07-26T10:03:00+02:00;ObsCure;[TaintedTali](https://twitch.tv/taintedtali)|[Aeshmah](https://twitch.tv/aeshmah_);PC;Any% (Easy);;;0:25:51;ESA 2023 Summer (One);YOc4MCYwzyc
2023-07-26T17:26:00+02:00;Sound Voltex;[Stonk](https://twitch.tv/stonk);PC;Showcase;;;0:49:14;ESA 2023 Summer (One);pvQtqfmtNJM
2023-07-27T01:23:00+02:00;Super Mario Sunshine;[SidedWilliams](https://twitch.tv/sidedwilliams);Wii;True All Hundos;;;3:53:15;ESA 2023 Summer (One);ruEV9adTfCY
2023-07-27T09:55:00+02:00;Crash Bash;[PeteThePlayer](https://twitch.tv/petetheplayer)|[Bensagram](https://twitch.tv/bensagram)|[5mon](https://twitch.tv/5mon)|[Riko](https://twitch.tv/riko_ksb)|[Joester98](https://twitch.tv/joester98)|[Vojtas131](https://twitch.tv/vojtas131)|[Alaapo](https://twitch.tv/alaapo)|[evolvesz](https://twitch.tv/evolvesz)|[murcaz](https://twitch.tv/murcaz);PlayStation 2;Any% (2 Player, No MM);;;2:17:39;ESA 2023 Summer (One);YICxPt77Q74
2023-07-27T17:24:00+02:00;Milestone Madness #4;[BigJon](https://twitch.tv/BigJon)|[huds601](https://twitch.tv/huds601)|[Paulister](https://twitch.tv/paulister);;Unlocked at $45,000;;;0:19:40;ESA 2023 Summer (One);Yp4MPxVGMQ8
2023-07-28T00:18:00+02:00;SOMA;[Cakeri](https://twitch.tv/Cakeri);PC;Any%;;;1:01:53;ESA 2023 Summer (One);WRP-PR5IF_c
2023-07-28T10:23:00+02:00;Mario Party 3;[Bubzia](https://twitch.tv/bubzia)|[fuzzyness](https://twitch.tv/fuzzyness)|[samura1man](https://twitch.tv/samura1man)|[360chrism](https://twitch.tv/360chrism);N64;Blindfolded Showdown Match;;;1:02:50;ESA 2023 Summer (One);YahUfQf2A1c
2023-07-28T17:14:00+02:00;The Worlds Hardest Game;[hsblue](https://twitch.tv/hsblue);PC;Any% (Flash);;;0:05:52;ESA 2023 Summer (One);Qfwh1JzmUGU
2023-07-28T22:27:00+02:00;Super Metroid;[gebbu](https://twitch.tv/gebbu);SNES;100%;;;1:17:08;ESA 2023 Summer (One);jzDyC5Pl27E
2023-07-29T09:40:00+02:00;Legacy of Kain: Soul Reaver;[Veictas](https://twitch.tv/Veictas);PC;Any% (No Major Risks);;;0:40:43;ESA 2023 Summer (One);cGAddl-cXM0
2023-07-29T16:21:00+02:00;TAS Showcase;[TASBot & dwangoac](https://www.twitch.tv/dwangoac);GCN;TASBot plays...;;;0:48:28;ESA 2023 Summer (One);Bm1RtAoskqI
2023-07-22T17:29:00+02:00;DEATHLOOP;[83kY](https://twitch.tv/83kY);PC;Any% (Glitchless);;;0:54:09;ESA 2023 Summer (One);hrvLWReajXA
2023-07-22T23:57:00+02:00;Amnesia: The Bunker;[English_Ben](https://www.twitch.tv/English_Ben);PC;Any%;;;0:01:56;ESA 2023 Summer (One);RbHJqSPegys
2023-07-23T07:34:00+02:00;Ranko Tsukigime's Longest Day;[Yorkie](https://twitch.tv/Yorkiedesu);PlayStation 3;Any%;;;0:28:35;ESA 2023 Summer (One);v47AXFJQNdk
2023-07-23T13:48:00+02:00;Final Fantasy III;[zer0skar_I](https://twitch.tv/zer0skar_I);PC;Any% (Pixel Remaster);;;2:50:16;ESA 2023 Summer (One);SV9wLHjw6bM
2023-07-23T21:25:00+02:00;Mega Man 3;[prisiii3](https://twitch.tv/prisiii3);NES;Any%;;;0:35:50;ESA 2023 Summer (One);oS7sBB_0PSc
2023-07-24T01:33:00+02:00;Silent Hill;[cyprys](https://twitch.tv/cypryss);PlayStation;Any% (All Items);;;1:15:18;ESA 2023 Summer (One);aG86-tZMOxI
2023-07-24T09:30:00+02:00;Endless ATC;[Rastats](https://twitch.tv/Rastats);PC;15 Landings - Amsterdam;;;0:34:38;ESA 2023 Summer (One);8DanPQfNYbM
2023-07-24T18:10:00+02:00;Milestone Madness #2;[BigJon](https://twitch.tv/BigJon)|[huds601](https://twitch.tv/huds601)|[Paulister](https://twitch.tv/paulister);;Unlocked at $20,000;;;0:10:05;ESA 2023 Summer (One);ZvNRv1IhkAI
2023-07-25T04:22:00+02:00;Kingdom Come: Deliverance;[denhonator](https://twitch.tv/denhonator);PC;Any%;;;1:59:48;ESA 2023 Summer (One);mOkUQf6BGa8
2023-07-25T11:36:00+02:00;Gimmick!;[sbdwolf](https://twitch.tv/sbdwolf);NES;Best Ending;;;0:09:16;ESA 2023 Summer (One);4qE3YwzE6l0
2023-07-25T15:37:00+02:00;It Takes Two;[Zyper](https://twitch.tv/zyper_s)|[lemuura](https://twitch.tv/lemuura);PC;Any%;;;1:46:06;ESA 2023 Summer (One);d4BvVtSmOSU
2023-07-25T22:50:00+02:00;DuckTales;[EndySWE](https://twitch.tv/endyswe) vs. [RiYAN](https://twitch.tv/riyan);NES;Any% (Best of Three);;;0:07:23;ESA 2023 Summer (One);6e9vbG6d2P8
2023-07-24T21:36:00+02:00;Thrasher Presents: Skate and Destroy;[deuceler](https://twitch.tv/deuceler);PlayStation;Any%;;;0:13:39;ESA 2023 Summer (One);ODe0t94T4f4
2023-07-26T03:13:00+02:00;Densha de D: Shining Stage;[jugachi](https://twitch.tv/jugachi);PC;Any%;;;0:48:39;ESA 2023 Summer (One);5eDzBNJfB6w
2023-07-26T10:46:00+02:00;Grand Theft Auto V;[AlexHonix](https://twitch.tv/AlexHonix);PC;All Stunt Jumps;;;0:35:17;ESA 2023 Summer (One);ZN4rKfY74Go
2023-07-26T18:41:00+02:00;Hatsune Miku Project Diva Megamix+;[Chfou](https://twitch.tv/Chfou);PC;Showcase;;;0:47:35;ESA 2023 Summer (One);y5EG4eWyYx0
2023-07-27T05:33:00+02:00;Shin Megami Tensei;[sioneus](https://twitch.tv/sioneus);PlayStation TV;Glitchless (Law Ending);;;1:45:40;ESA 2023 Summer (One);w0nZSeFU8vs
2023-07-27T12:25:00+02:00;Magicka 2;[sajiki](https://twitch.tv/sajiki)|[jackyrite](https://twitch.tv/jackyrite);PC;Any% (NG+, No SS);;;0:19:14;ESA 2023 Summer (One);oMYg2I5XAHU
2023-07-27T17:56:00+02:00;Diddy Kong Racing;[MrPonytale](https://twitch.tv/MrPonytale);N64;Any%;;;0:44:22;ESA 2023 Summer (One);e9lh-OK3MMA
2023-07-28T01:33:00+02:00;Amnesia: The Dark Descent;[hasujuttu](https://twitch.tv/hasujuttu);PC;Any% (w/ Quitouts);;;0:31:01;ESA 2023 Summer (One);yjkFXazLg8c
2023-07-28T12:01:00+02:00;Stardew Valley;[cafeela](https://twitch.tv/cafeela);PC;Restoration (Seeded, Glitchless, Crowd Control);;;2:10:01;ESA 2023 Summer (One);CZJ_RDxNs2w
2023-07-28T17:49:00+02:00;The Outfoxies;[eerokurkisuo](https://twitch.tv/eerokurkisuo);Arcade;Any%;;;0:09:19;ESA 2023 Summer (One);MNOkmT1hsb8
2023-07-29T00:02:00+02:00;Mario Battle Royale;[Apollo22237](https://twitch.tv/Apollo22237);SNES;Competition Showcase;;;0:42:53;ESA 2023 Summer (One);5_BCb4PrSe0
2023-07-29T10:38:00+02:00;Redfall;[lurven](https://twitch.tv/lurven_)|[Eris](https://twitch.tv/speedyeris)|[Heinki](https://twitch.tv/heinki)|[Heny](https://twitch.tv/henyk);PC;Hollow Man;;;0:34:39;ESA 2023 Summer (One);v-kkGMeFups
2023-07-29T17:46:00+02:00;Celeste;[Civel](https://twitch.tv/Civel17);Switch;Chapter 1 & 2 (Blindfolded);;;0:12:56;ESA 2023 Summer (One);kccd2tgcq10
2023-07-22T18:36:00+02:00;Ratchet: Deadlocked;[Mucke1man](https://www.twitch.tv/mucke1man);PlayStation 3;Any% (NG+, No LC);;;0:43:08;ESA 2023 Summer (One);-V3FrcrO_6w
2023-07-23T00:10:00+02:00;Crash Nitro Kart;[hypnoshark](https://twitch.tv/hypnoshark);Xbox;Any%;;;0:48:28;ESA 2023 Summer (One);JmtcCOpQIe0
2023-07-23T08:19:00+02:00;Old School Runescape;[5mon](https://twitch.tv/5mon);PC;Quest Speedrunning (F2P);;;1:24:21;ESA 2023 Summer (One);MQVdbL69G_Q
2023-07-23T16:53:00+02:00;LEGO Ideas;[huds601](https://twitch.tv/huds601) vs. [hibnotix](https://twitch.tv/hibnotix) vs. [Argick](https://twitch.tv/argick);Tabletop;Sonic the Hedgehog – Green Hill Zone ($25%);;;1:55:00;ESA 2023 Summer (One);Tmk3NfN0CoU
2023-07-23T22:13:00+02:00;The Lion King;[sbdwolf](https://twitch.tv/sbdwolf);SNES;Any% (Easy);;;0:13:18;ESA 2023 Summer (One);7HdqrKKz2HI
2023-07-24T03:04:00+02:00;Resident Evil 4 (2023);[SmokeyRuns](https://twitch.tv/DaanSmoki);PC;Any% (NG+);;;1:40:58;ESA 2023 Summer (One);gLa_NE2xots
2023-07-24T10:17:00+02:00;Duolingo;[Congruence](https://twitch.tv/Congruence);PC;First Chest (10 Random Languages);;;1:47:21;ESA 2023 Summer (One);VqQUhWI3iEQ
2023-07-24T18:40:00+02:00;Run Invalid;[havrd](https://twitch.tv/havrd) & Friends;PC;Showcase (Routing Competition);;;0:14:24;ESA 2023 Summer (One);xsUwMlqRNWA
2023-07-24T22:16:00+02:00;The Price is Right! (ESA Style);[BigJon](https://twitch.tv/BigJon);PC;Crowd Wins For Charity%;;;1:09:57;ESA 2023 Summer (One);gRyp4UMepXk
2023-07-25T06:52:00+02:00;Burnout Paradise Remastered;[nimputs](https://twitch.tv/nimputs) vs. [Trigger](https://twitch.tv/itstrigger);PC;A License (Paradise Cars Only);;;1:19:14;ESA 2023 Summer (One);F9BToxKjfE4
2023-07-25T12:02:00+02:00;Power Blade;[laxxus](https://twitch.tv/laxxus);NES;Any% (Normal);;;0:17:34;ESA 2023 Summer (One);NOo3wXLgzyg
2023-07-25T17:37:00+02:00;Uncharted: Drakes Fortune;[xoneris](https://twitch.tv/xoneris)|[catalystz](https://twitch.tv/catalystz);PlayStation 4;Any% (No Airwalk, No Launches, 2p1c);;;0:51:07;ESA 2023 Summer (One);OTZL_zUmOVA
2023-07-25T23:35:00+02:00;Ratchet & Clank;[marathonman](https://twitch.tv/marathonman) vs. [Jishkared](https://twitch.tv/jishkared);PlayStation 3;NG+;;;0:22:51;ESA 2023 Summer (One);hhOBQ_EnOp8
2023-07-26T04:09:00+02:00;The Pedestrian;[Paulister](https://twitch.tv/paulister);PC;All Levels;;;0:32:56;ESA 2023 Summer (One);bsbdPv9gRP8
2023-07-26T11:38:00+02:00;Street Boyz;[WarDrums](https://twitch.tv/WarDrumsGaming);PlayStation 2;Any%;;;0:46:41;ESA 2023 Summer (One);TTlBF0t01ec
2023-07-27T07:33:00+02:00;Pokémon Trading Card Game;[Crrool](https://twitch.tv/Crrool);GBC;Any% (No ACE);;;0:17:36;ESA 2023 Summer (One);9GpgyRztRSs
2023-07-27T12:56:00+02:00;Hyss;[randompinkbunny](https://twitch.tv/randompinkbunny);PC;Any%;;;0:14:56;ESA 2023 Summer (One);M05ympK74RA
2023-07-27T19:01:00+02:00;Mario Kart 64;[Obiyo](https://twitch.tv/Obiyo);N64;All Cups (Skips);;;0:29:31;ESA 2023 Summer (One);KNN4y0Z27h0
2023-07-28T02:19:00+02:00;Pokémon Colosseum;[daspharaoh](https://twitch.tv/daspharaoh) vs. [Evanicia](https://twitch.tv/evanicia);GCN;Umbreon vs. Croconaw;;;3:54:15;ESA 2023 Summer (One);Oh25-RjsjFw
2023-07-28T14:36:00+02:00;Escape Game Fort Boyard;[Shigan_](https://twitch.tv/shigan_)|[Ya-GG](https://twitch.tv/yajijy)|[Chfou](https://twitch.tv/chfou)|[Civel](https://twitch.tv/civel17);PC;Adventure Any% (Hard, Long);;;0:30:01;ESA 2023 Summer (One);umC5WoU-0fY
2023-07-28T18:17:00+02:00;Milestone Madness #5;[BigJon](https://twitch.tv/BigJon)|[huds601](https://twitch.tv/huds601)|[Paulister](https://twitch.tv/paulister);;Unlocked at $60,000;;;0:17:27;ESA 2023 Summer (One);43IZk-ZDhlA
2023-07-29T01:00:00+02:00;Super Mario 64: The Green Stars;[SigotuSR](https://twitch.tv/SigotuSR);N64;80 Star;;;0:58:40;ESA 2023 Summer (One);1W6S_bJNNHE
2023-07-29T11:33:00+02:00;The Secret of Monkey Island;[thewoofs](https://twitch.tv/thewoofs);MS-DOS;Any%;;;0:31:47;ESA 2023 Summer (One);bkVqSwa2NUo
2023-07-29T18:36:00+02:00;The Legend of Zelda: Tears of the Kingdom;[samura1man](https://twitch.tv/samura1man);Switch;Any% (Patch 1.1.1);;;1:00:02;ESA 2023 Summer (One);kPH_cRK7pbE
2023-07-22T19:30:00+02:00;Tomb Raider II;[Cadarev](https://twitch.tv/Cadarev);PC;Any%;;;1:01:58;ESA 2023 Summer (One);hHR9ppqFxcM
2023-07-23T01:12:00+02:00;Dead Cells;[Evian](https://twitch.tv/evian_fr);PC;Any% (Fresh File);;;0:16:52;ESA 2023 Summer (One);2vZCoxTetRE
2023-07-23T10:03:00+02:00;Vengeful Guardian: Moonrider;[Kirthar](https://twitch.tv/Kirthar);PC;Beat the Game;;;0:37:13;ESA 2023 Summer (One);JeXjOJKTCZM
2023-07-23T22:39:00+02:00;The Legend of Zelda: A Link to the Past;[Apollo22237](https://twitch.tv/apollo22237)|[lucha_gym](https://twitch.tv/lucha_gym)|[jokaah](https://twitch.tv/jokaah);SNES;Any% (w/ Major Glitches);;;0:02:39;ESA 2023 Summer (One);HuU6fOUvsBM
2023-07-24T05:00:00+02:00;Dead Rising 2;[sweedola](https://twitch.tv/sweedola);PC;TimeSkip (NG);;;1:06:45;ESA 2023 Summer (One);uah1H82hSKo
2023-07-24T12:32:00+02:00;Thumper;[KevinGem](https://www.youtube.com/channel/UCKvM5oEhTP_u29-rjF95IgA);PC;Showcase;;;0:05:16;ESA 2023 Summer (One);OnbvyiRBiMg
