Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
Sun 05 Jul 2015 11:55:00 +0200;Barney's Hide and Seek;[Naegleria](http://www.hitbox.tv/naegleria);SNES;Any%;;;0:04:34;ESA 2015 (Yellow);ebk0R6dOzsk
Thu 02 Jul 2015 00:53:00 +0200;Batman: Arkham Asylum;[RoboSparkle](http://www.twitch.tv/robo_sparkle);Xbox 360;Any% Hard;;;1:50:21;ESA 2015 (Purple);vqtgozPGW5M
Wed 01 Jul 2015 09:13:00 +0200;Batman: The Video Game;[lurk](http://www.twitch.tv/lurkchan);GB;Batgun;;;0:12:58;ESA 2015 (Purple);ojpRsv5XD8U
Thu 02 Jul 2015 10:40:00 +0200;Battle Kid;[InfestedRiche](http://www.twitch.tv/infestedriche)|[Spiriax](http://www.twitch.tv/spiriax);;Any%;Race;;0:50:04;ESA 2015 (Yellow);
Tue 30 Jun 2015 09:02:00 +0200;Battle Kid 2:The Mountain of Torment;[Spiriax](http://www.twitch.tv/Spiriax);NES;Any%;;;1:02:33;ESA 2015 (Purple);Fzotp25uopA
Tue 30 Jun 2015 00:41:00 +0200;Bayonetta 2;[general_beatrix](http://www.twitch.tv/general_beatrix);Wii-U;Any% Climax;;;2:10:15;ESA 2015 (Purple);cW-OXYl2qEk
Tue 30 Jun 2015 04:50:00 +0200;Beavis & Butt-Head;[lurkchan](http://www.twitch.tv/lurkchan);SNES;Any%;;;0:28:36;ESA 2015 (Yellow);nkZ1HlSXQ1c
Thu 02 Jul 2015 07:59:00 +0200;Bettle Adventure Racing!;[andypanther](http://www.twitch.tv/andypanther);N64;Bonus Circuit;;;0:31:52;ESA 2015 (Purple);4zZ-uNURM4w
Tue 30 Jun 2015 22:25:00 +0200;Bioshock 2;[SerSanju](http://www.twitch.tv/sersanju);Xbox 360;Any%;;;1:29:05;ESA 2015 (Yellow);zE0PtP36Lgs
Thu 02 Jul 2015 10:09:00 +0200;Castle of Illusion;[KrazyRasmus](http://www.twitch.tv/krazyrasmus)|[MaxieTheHatter](http://www.twitch.tv/MaxieTheHatter);SMS;Any%;Race;;0:15:25;ESA 2015 (Purple);ofLABv7xPJA
Sun 05 Jul 2015 10:55:00 +0200;Castle of Illusion;[btrim](http://www.twitch.tv/btrim)|[KrazyRasmus](http://www.twitch.tv/krazyrasmus);SMS;Any%;Race;;0:14:58;ESA 2015 (Yellow);SGI4vmMP9c8
Fri 03 Jul 2015 10:05:00 +0200;Castle of Illusion HD;[Grukk](http://www.twitch.tv/grukk)|[KrazyMasmus](http://www.twitch.tv/krazyrasmus)|[MaxieTheHatter](http://www.twitch.tv/MaxieTheHatter)|[Pogington](http://www.twitch.tv/Pogington);PC;Any%;Race;;0:35:17;ESA 2015 (Purple);WPNuSmKIQL4
Tue 30 Jun 2015 03:50:00 +0200;Castlevania Chronicles;[Zasbat](http://www.twitch.tv/zasbat);PSP;Any%;;;0:44:57;ESA 2015 (Yellow);aPEeSRyDrw8
Mon 29 Jun 2015 21:35:00 +0200;Command and Conquer: Tiberian Sun;[Aphox](http://www.twitch.tv/aphox);PC;Any% fastest gamespeed;;;0:20:16;ESA 2015 (Yellow);ZbHmjZUf250
Thu 02 Jul 2015 23:38:00 +0200;Crash Bandicoot;[MartinForslund](http://www.twitch.tv/martinforslund);PS2;100%;;;1:54:20;ESA 2015 (Yellow);Pjww_-WsF3I
Tue 30 Jun 2015 18:12:00 +0200;Crash Bandicoot 2: Cortex Strikes Back;[MrBean35000vr](http://www.twitch.tv/MrBean35000vr)|[SwordofSeals](http://www.twitch.tv/SwordofSeals);PS2;100%;Race;;1:19:43;ESA 2015 (Purple);K05F3GywGuQ
Sun 28 Jun 2015 17:05:00 +0200;Crash Bandicoot 3: Warped;[MartinForslund](http://www.twitch.tv/MartinForslund);PS2;Any%;;;0:50:51;ESA 2015 (Purple);cHSqGngZV_Y
Wed 01 Jul 2015 00:05:00 +0200;Crash Bash;[PeteThePlayer](http://www.twitch.tv/mrnojojojo)|[BetaM](http://www.twitch.tv/betam);PS1;201%;Co-Op;;8:47:45;ESA 2015 (Yellow);Szr7Zs4Y6fA
Sat 04 Jul 2015 07:14:00 +0200;Crash Nitro Kart;[BetaM](http://www.twitch.tv/BetaM);PS2;Ultimate Shadow Challenge;;;0:10:32;ESA 2015 (Purple);csqRVOq1CYY
Wed 01 Jul 2015 11:30:00 +0200;Crash Team Racing;[Flyppy_o](http://www.twitch.tv/flippy_o);PS2;Any%;;;0:55:08;ESA 2015 (Purple);HAJc4YXRXAo
Sat 04 Jul 2015 07:34:00 +0200;Crash Twinsanity;[Smartkin](http://www.twitch.tv/smartkin);PS2;100%;;;1:25:17;ESA 2015 (Purple);8-xOXhDWP7E
Sun 28 Jun 2015 16:00:00 +0200;Crash: Mind Over Mutant;[BetaM](http://www.twitch.tv/BetaM)|[PeteThePlayer](http://www.twitch.tv/mrnojojojo);PS2;Co-op Any%;Co-Op;;0:46:01;ESA 2015 (Purple);Bi_6iKxG2uE
Tue 30 Jun 2015 11:02:00 +0200;Crusader of Centy;[geurge](http://www.twitch.tv/geurge);Genesis;Any%;;;0:47:33;ESA 2015 (Purple);_C13WGWLCcU
Mon 29 Jun 2015 23:50:00 +0200;Dark Messiah of Might and Magic;[Shrimp](http://www.twitch.tv/shrimp__);PC;Any%;;;0:38:32;ESA 2015 (Yellow);nBHp2Dn2JVQ
Sat 04 Jul 2015 18:59:00 +0200;Dark Souls II;[MrTakahashi](http://www.twitch.tv/mrtakahashi);PC;All Bosses Including DLC;;;2:42:35;ESA 2015 (Purple);1bhyPQcfTmQ
Mon 29 Jun 2015 01:32:00 +0200;Darksiders 2;[Aphox](http://www.twitch.tv/aphox);PC;Any%;;;1:01:51;ESA 2015 (Purple);wK8tjvysSGk
Sun 05 Jul 2015 08:55:00 +0200;Dear Esther;[S.](http://www.twitch.tv/lotsofs);PC;Any%;;;0:20:31;ESA 2015 (Yellow);3n0NEgE2gdc
Sat 04 Jul 2015 14:05:00 +0200;Deus Ex;[Heinki](http://www.twitch.tv/heinki);PC;Any%;;;0:39:58;ESA 2015 (Yellow);2tDnbMne8lo
Mon 29 Jun 2015 23:36:00 +0200;Deus Ex: Human Revolution;[Heinki](http://www.twitch.tv/heinki)|[PenAgain](http://www.twitch.tv/PenAgain);PC;Any% Hard Race;Race;;0:46:54;ESA 2015 (Purple);rmgG3dz-pnw
Mon 29 Jun 2015 19:25:00 +0200;Diddy Kong Racing;[MrsGizamaluke](http://www.twitch.tv/MrsGizamaluke);N64;100%;;;1:57:35;ESA 2015 (Yellow);exkPq1zDEPw
Sat 04 Jul 2015 03:04:00 +0200;Die By The Sword;[Pjoxt](http://www.twitch.tv/pjoxt);PC;Any%;;;0:36:11;ESA 2015 (Purple);4vEafdii_BA
Fri 03 Jul 2015 23:22:00 +0200;Dishonored;[MrWalrus](http://www.twitch.tv/mrwalrus3451);PC;Any%;;;0:37:11;ESA 2015 (Purple);bE79-bBIRds
Sat 04 Jul 2015 00:09:00 +0200;DmC - Devil may Cry;[Aphox](http://www.twitch.tv/aphox);PC;Any% Heaven or Hell Difficulty;;;0:41:50;ESA 2015 (Purple);DhHuVX9wnpQ
Wed 01 Jul 2015 23:33:00 +0200;Doom II;[Noobest](http://www.twitch.tv/noobest);PC;UV-Speed;;;0:33:53;ESA 2015 (Purple);yJzvIz--7r8
Mon 29 Jun 2015 09:22:00 +0200;Dr. Mario;[TheHarlequinDevil](http://www.twitch.tv/TheHarlequinDevil)|[MeridianPrime](http://www.twitch.tv/Meridianprime);SNES;Any% Race;Race;;0:36:30;ESA 2015 (Purple);yzJbfo9fjzE
Sat 04 Jul 2015 15:05:00 +0200;Dragon Scroll;[Duckfist](http://www.twitch.tv/duckfist);NES;Any%;;;0:31:09;ESA 2015 (Yellow);HGLEgyMxOe0
Fri 03 Jul 2015 14:57:00 +0200;Dragon's Crown;[flicky](http://www.twitch.tv/flickyish)|[bangerra](http://www.twitch.tv/bangerra);PS3;Any%;Co-Op;;0:35:09;ESA 2015 (Purple);WqSXRTjVyrQ
Tue 30 Jun 2015 15:00:00 +0200;Dust: An Elysian Tail;[FinnSpire](http://www.twitch.tv/finnspire);PC;Any% Warpless;;;0:59:45;ESA 2015 (Yellow);_AAV_3IxJgU
Fri 03 Jul 2015 13:02:00 +0200;Dustforce DX;[CriticalCyd](http://www.twitch.tv/CriticalCyd);PC;Any% All Levels;;;0:45:02;ESA 2015 (Purple);upyVQVOBimY
Mon 29 Jun 2015 02:47:00 +0200;Dying Light;[Nord](http://www.twitch.tv/truljin);PC;Any%;;;2:03:10;ESA 2015 (Purple);i9b36AHiPPg
Mon 29 Jun 2015 05:22:00 +0200;Etrian Odyssey III: The Drowned City;[DhrGR](http://www.twitch.tv/DhrGR);DS;Any%;;;2:11:13;ESA 2015 (Purple);SKY13Vb7k6k
Mon 29 Jun 2015 13:20:00 +0200;Final Fantasy;[Gael](http://www.twitch.tv/gaeldemarseille);NES;Any%;;;0:07:54;ESA 2015 (Purple);WlSjJb781Q0
Thu 02 Jul 2015 08:10:00 +0200;Final Fantasy III;[Gael](http://www.twitch.tv/gaeldemarseille);NES;Any%;;;0:08:12;ESA 2015 (Yellow);teYLgbZM960
Thu 02 Jul 2015 10:55:00 +0200;Final Fantasy Crystal Chronicles;[Cereth](http://www.twitch.tv/Cereth)|[Grokken](http://www.twitch.tv/grokken)|[MLSTRM](http://www.twitch.tv/MLSTRM)|[Neviutz](http://www.twitch.tv/Neviutz);GC;Four Player Co-Op, All Dungeons;Co-Op;;2:55:57;ESA 2015 (Purple);0fJZlA0BxPk
Wed 01 Jul 2015 12:35:00 +0200;Final Fantasy IX;[Mrzwanzig](http://www.twitch.tv/mrzwanzig)|[Nepf](http://www.twitch.tv/Nepf);PS2;Any%;Co-Op;;9:26:07;ESA 2015 (Yellow);JQYp-hDiOco
Mon 29 Jun 2015 13:36:00 +0200;Final Fantasy V;[Cereth](http://www.twitch.tv/Cereth);SNES;Any%;;;4:08:29;ESA 2015 (Purple);06emgZJUozs
Sat 04 Jul 2015 09:24:00 +0200;Final Fantasy XIII;[MLSTRM](http://www.twitch.tv/MLSTRM);PC;Any%;;;5:47:26;ESA 2015 (Purple);d2KeED5ysoM
Thu 02 Jul 2015 03:35:00 +0200;First Person Lover;[Henjo](http://www.twitch.tv/henjoness);PC;Any%;;;0:06:47;ESA 2015 (Purple);mriuClYbHxA
Sun 28 Jun 2015 20:57:00 +0200;F-Zero GX;[E_Dragon](http://www.twitch.tv/e_dragongx)|[Naegleria](http://www.hitbox.tv/naegleria);GameCube;All Tracks Time Attack;;;1:13:49;ESA 2015 (Purple);CmDocWi5dXQ
Mon 29 Jun 2015 12:17:00 +0200;Gargoyle's Quest 2;[InfestedRiche](http://www.twitch.tv/InfestedRiche);NES;Any%;;;0:31:05;ESA 2015 (Purple);7xDyYdr_3hg
Mon 29 Jun 2015 11:37:00 +0200;Gargoyle's Quest: Ghosts 'n Goblins;[Yvathacal](http://www.twitch.tv/yvathacal);GB;Any%;;;0:44:45;ESA 2015 (Purple);5U3cbyMLh4o
Sun 28 Jun 2015 23:57:00 +0200;God of War;[exe](http://www.twitch.tv/exe_de);PS3;Any% NG+;;;1:33:48;ESA 2015 (Purple);3L7O_5Hbn_A
Fri 03 Jul 2015 19:50:00 +0200;God of War 2;[exe](http://www.twitch.tv/exe_de);PS3;Any% NG+;;;1:16:18;ESA 2015 (Yellow);
Sat 04 Jul 2015 15:29:00 +0200;Goldeneye 007;[Illu](http://www.twitch.tv/illudude);N64;Any%;;;0:22:39;ESA 2015 (Purple);rKp05YV54Ag
Tue 30 Jun 2015 01:10:00 +0200;Grand Theft Auto III;[eidgod](http://www.twitch.tv/eidgod);PC;Any%;;;1:25:57;ESA 2015 (Yellow);pQC9RSW8jtM
Tue 30 Jun 2015 02:10:00 +0200;Grand Theft Auto III;[PeteThePlayer](http://www.twitch.tv/mrnojojojo);PC;100%;;;0:00:00;ESA 2015 (Yellow);J8K2aMvHpK0
Tue 30 Jun 2015 03:10:00 +0200;Grand Theft Auto III;[PeteThePlayer](http://www.twitch.tv/mrnojojojo);PC;All Missions;;;0:00:00;ESA 2015 (Yellow);ZfJZMbdyXHE
Sat 04 Jul 2015 01:30:00 +0200;Grand Theft Auto V;[MeridianPrime](http://www.twitch.tv/Meridianprime)|[zoton2](http://www.twitch.tv/zoton2)|[KVD](http://www.twitch.tv/smk_machine);PC;Any% No Mission Skips;Race;;7:21:50;ESA 2015 (Yellow);JkYMAP0F_iI
Wed 01 Jul 2015 00:35:00 +0200;Grand Theft Auto IV: The Ballad of Gay Tony;[zoton2](http://www.twitch.tv/zoton2);PC;Any%;;;2:07:47;ESA 2015 (Purple);HH1ZdstV0IM
Wed 01 Jul 2015 22:38:00 +0200;Grand Theft Auto: Vice City;[Mhmd_FVC](http://www.twitch.tv/Mhmd_FVC);PC;Any%;;;0:56:20;ESA 2015 (Purple);LKw1FPAkJ_U
Thu 02 Jul 2015 16:33:00 +0200;Grand Theft Auto: Vice City;[S.](http://www.twitch.tv/lotsofs);PC;100%;;;7:08:59;ESA 2015 (Yellow);oB5uugOLoG4
Fri 03 Jul 2015 22:25:00 +0200;Grand Theft Auto: Vice City;[S.](http://www.twitch.tv/lotsofs)|[Fatzke](http://www.twitch.tv/Fatzke)|[Mhmd_FVC](http://www.twitch.tv/Mhmd_FVC);PC;Double Bingo;Race;;3:00:38;ESA 2015 (Yellow);f3rgebg4WRw
Sat 04 Jul 2015 13:25:00 +0200;Grow Home;[zoton2](http://www.twitch.tv/zoton2);PC;All Star Seeds;;;0:27:53;ESA 2015 (Yellow);tc-XUzGIe0E
Thu 02 Jul 2015 09:34:00 +0200;GS Mikami: Joreisihi wa Nice Body;[lurk](http://www.twitch.tv/lurkchan);SNES;Any%;;;0:20:40;ESA 2015 (Purple);6apGUI4ht9A
Tue 30 Jun 2015 15:17:00 +0200;Guacamelee! Golden Edition;[Bagel_Theif](http://www.twitch.tv/bagel_thief)|[Lady_Smaell](http://www.twitch.tv/Lady_smaell);PC;Co-op 100% Normal Mode;Co-Op;;1:16:57;ESA 2015 (Purple);1CL93O_VwLI
Sun 28 Jun 2015 22:22:00 +0200;Halo 2;[willzorss](http://www.twitch.tv/willzorss);Xbox 360;Easy;;;1:24:27;ESA 2015 (Purple);apkDokwgNoU
Sat 04 Jul 2015 16:04:00 +0200;Halo 3;[DarkDEVASTAT1ON](http://www.twitch.tv/darkdevastat10n);Xbox 360;Legendary;;;1:45:24;ESA 2015 (Purple);9D4GaxWWmXE
Thu 02 Jul 2015 16:05:00 +0200;Harry Potter and the Chamber of Secrets;[Respirte](http://www.twitch.tv/respirte);PC;Any%;;;0:54:27;ESA 2015 (Purple);pxbkRu2y54U
Thu 02 Jul 2015 17:10:00 +0200;Harry Potter and the Prisoner of Azkaban;[Respirte](http://www.twitch.tv/respirte);PC;Better Any%;;;0:56:50;ESA 2015 (Purple);OvDQWP-KlAA
Wed 01 Jul 2015 18:26:00 +0200;Hudson's Adventure Island 2;[Primal85](http://www.twitch.tv/primal85);NES;Any%;;;0:27:00;ESA 2015 (Purple);0AXmvqGNa7o
Sat 04 Jul 2015 22:04:00 +0200;I wanna be the Boshy;[BBF](http://www.twitch.tv/bbf_);PC;100%;;;1:01:38;ESA 2015 (Purple);tAuwzseaNmk
Sat 04 Jul 2015 23:04:00 +0200;I wanna be the Boshy;[BBF](http://www.twitch.tv/bbf_);PC;Any% Wrong Warp;;;0:05:29;ESA 2015 (Purple);tAuwzseaNmk?t=3750
Sat 04 Jul 2015 10:20:00 +0200;I Wanna Kill The Kamilia 2;[BBF](http://www.twitch.tv/bbf_);PC;Any% to boss rush;;;2:00:25;ESA 2015 (Yellow);p-8_fn1xIhc
Wed 01 Jul 2015 02:50:00 +0200;Infamous;[Tohmane](http://www.twitch.tv/Tohmane);PS3;Any%;;;3:58:51;ESA 2015 (Purple);D2Ts5i2-fl0
Sun 05 Jul 2015 10:24:00 +0200;Jak 3;[Raccoon_1337](http://www.twitch.tv/raccoon_1337)|[ThaRixer](http://www.twitch.tv/ThaRixer);PS2;All Missions co-op;Co-Op;;3:05:43;ESA 2015 (Purple);2mohVwpo3x4
Thu 02 Jul 2015 14:20:00 +0200;Jak and Daxter: The Precursors Legacy;[Grig](http://www.twitch.tv/iamgrig);PS2;Orbless;;;1:23:45;ESA 2015 (Purple);6CwMn80cy0Y
Sun 05 Jul 2015 03:55:00 +0200;Jak II;[r13arr](http://www.twitch.tv/r13arr);PS2;All Missions;;;3:31:54;ESA 2015 (Yellow);mLn4PXcJLXg
Sat 04 Jul 2015 03:49:00 +0200;Jet Set Radio Future;[Rueake](http://www.twitch.tv/rueake);Xbox;Souls%;;;2:49:43;ESA 2015 (Purple);wu9jZUWHB5U
Fri 03 Jul 2015 10:50:00 +0200;Journey to Silius;[Primal85](http://www.twitch.tv/primal85);NES;Any%;;;0:12:11;ESA 2015 (Purple);mljcIs739IA
Fri 03 Jul 2015 03:30:00 +0200;Killer7;[Naegleria](http://www.hitbox.tv/naegleria);Wii;Any%;;;3:11:05;ESA 2015 (Purple);cy80GuGLQEM
Wed 01 Jul 2015 22:05:00 +0200;Kingdom Hearts 2.5 Final Mix;[Irregularjinny](http://www.twitch.tv/Irregularjinny);PS3;Any%;;;5:14:27;ESA 2015 (Yellow);OLP1NPDkdTo
Tue 30 Jun 2015 11:52:00 +0200;Kingdom Hearts Final Mix;[RebelDragon95](http://www.twitch.tv/RebelDragon95);PS3;Any% Beginner;;;3:08:00;ESA 2015 (Purple);
Wed 01 Jul 2015 10:36:00 +0200;Land of Illusion starring Mickey Mouse;[KrazyRasmus](http://www.twitch.tv/krazyrasmus)|[btrim](http://www.twitch.tv/btrim);SMS;Any%;Race;;0:26:52;ESA 2015 (Purple);gtgLvicl0ww
Tue 30 Jun 2015 03:02:00 +0200;Lost Planet 2;[RazorPriest](http://www.twitch.tv/razorpriest);Xbox 360;Any% Solo;;;2:42:14;ESA 2015 (Purple);txCMSG5xf0U
Tue 30 Jun 2015 19:42:00 +0200;Luigi's Mansion;[Linkus7](http://www.twitch.tv/linkus7);GC;Any% (OOB);;;0:12:25;ESA 2015 (Purple);il2kw0JQ5cs
Mon 29 Jun 2015 08:12:00 +0200;Mario Golf;[DeathBasket](http://www.twitch.tv/DeathBasket);N64;All courses;;;1:03:42;ESA 2015 (Purple);p7KG5zZhza0
Sun 05 Jul 2015 08:09:00 +0200;Mario Kart 64;[Flippy_o](http://www.twitch.tv/flippy_o);N64;All Cups with Skips;;;0:31:31;ESA 2015 (Purple);44ijhGzAUrM
Tue 30 Jun 2015 05:00:00 +0200;Mario Kart Wii;[SwordofSeals](http://www.twitch.tv/SwordofSeals);Wii;32 Track (No Skips);;;1:19:24;ESA 2015 (Yellow);C0pRN6F0o4g
Tue 30 Jun 2015 07:17:00 +0200;Marvel land;[Therio](http://www.twitch.tv/theriooo);Genesis;Any% Normal;;;0:20:27;ESA 2015 (Purple);fyURGwC33V0
Thu 02 Jul 2015 21:35:00 +0200;Mega Man 10;[Ajarmar](http://www.twitch.tv/Ajarmar);Wii;Any%;;;0:35:50;ESA 2015 (Purple);ZUhv6x0C9bw
Thu 02 Jul 2015 20:05:00 +0200;Mega Man 3;[COOLKID](http://www.twitch.tv/dabigbooi);NES;Any%;;;0:35:57;ESA 2015 (Purple);YnERfFXXQ6U
Thu 02 Jul 2015 20:50:00 +0200;Mega Man 5;[Primal85](http://www.twitch.tv/primal85);NES;Any%;;;0:37:27;ESA 2015 (Purple);MniVVPMf0Ro
Thu 02 Jul 2015 14:55:00 +0200;Mega Man Powered Up;[joka](http://www.twitch.tv/jokaah);PSP;Old style;;;0:24:54;ESA 2015 (Yellow);
Thu 02 Jul 2015 11:25:00 +0200;MegaMan 1-5;[Joka](http://www.twitch.tv/jokaah)|[Primal85](http://www.twitch.tv/primal85);;38 Robot Masters;;;1:36:18;ESA 2015 (Yellow);
Thu 02 Jul 2015 08:40:00 +0200;MegaMan Zero;[Irregularjinny](http://www.twitch.tv/Irregularjinny);PSP;Easy Scenario Any%;;;0:23:45;ESA 2015 (Yellow);67HIpxA9A8A
Thu 02 Jul 2015 22:15:00 +0200;Metal Gear Solid 3: Snake Eater;[Cerberus](http://www.twitch.tv/cerberusguns);PS3;European Extreme;;;1:25:48;ESA 2015 (Purple);6xwhliJUHtY
Fri 03 Jul 2015 22:27:00 +0200;Metroid: Zero Mission;[Dragonfangs](http://www.twitch.tv/dragonfangs)|[Eagle](http://www.twitch.tv/makvaerk)|[mobiusman](http://www.twitch.tv/mobiusman);GBA;Any%;Race;;0:39:34;ESA 2015 (Purple);
Mon 29 Jun 2015 20:16:00 +0200;Mirror's Edge;[MrWalrus](http://www.twitch.tv/mrwalrus3451);PC;Any%;;;0:39:06;ESA 2015 (Purple);B7c7u7nZFcc
Fri 03 Jul 2015 13:05:00 +0200;Monaco: What's Yours Is Mine;[Matse007](http://www.twitch.tv/Matse007);PC;Enhanced Any%;;;0:21:30;ESA 2015 (Yellow);
Thu 02 Jul 2015 03:55:00 +0200;Montezuma's Return!;[Pjoxt](http://www.twitch.tv/pjoxt);PC;Any%;;;0:29:31;ESA 2015 (Purple);r31MEspEk_8
Fri 03 Jul 2015 15:47:00 +0200;Muramasa: The Demon Blade;[Trineas](http://www.twitch.tv/trineas);Wii;Momohime - Shigurui Any%;;;1:37:38;ESA 2015 (Purple);GS85RRz5z_M
Wed 01 Jul 2015 07:50:00 +0200;Myth Makers: Orbs of Doom;[Rueake](http://www.twitch.tv/rueake);PC;Any%;;;0:23:56;ESA 2015 (Purple);syNnnDV3BWA
Sun 05 Jul 2015 07:29:00 +0200;New Super Mario Bros Wii;[Ongnissim](http://www.youtube.com/channel%2FUCRXW3N0VyRIjTRy29ClL2Mg);Wii;Any%;;;0:32:50;ESA 2015 (Purple);Hhk0ZTLIKs8
Tue 30 Jun 2015 16:15:00 +0200;NightSky;[ZodaNOR](http://www.twitch.tv/ZodaNOR);PC;Alternative 100%;;;0:41:37;ESA 2015 (Yellow);WSvW7PBHESw
Wed 01 Jul 2015 17:36:00 +0200;Ninja Gaiden;[KrazyRasmus](http://www.twitch.tv/krazyrasmus);SMS;Any%;;;0:17:03;ESA 2015 (Purple);bCwc3EIS6oI
Wed 01 Jul 2015 18:01:00 +0200;Ninja Gaiden;[dxtr](http://www.twitch.tv/dxtrslab);NES;Any% Pacifist;;;0:18:17;ESA 2015 (Purple);JG6WP_RVjsE
Sun 05 Jul 2015 09:25:00 +0200;Octodad;[S.](http://www.twitch.tv/lotsofs);PC;Any%;;;0:05:58;ESA 2015 (Yellow);ZPLcQH4kSds
Fri 03 Jul 2015 14:02:00 +0200;Ori and the Blind Forest;[Grokken](http://www.twitch.tv/grokken);PC;Any%;;;0:43:31;ESA 2015 (Purple);RJPp69Lgdmk
Sun 05 Jul 2015 01:44:00 +0200;Outlaws;[Nord](http://www.twitch.tv/truljin);PC;Any%;;;0:26:55;ESA 2015 (Purple);umpAexO-noE
Tue 30 Jun 2015 06:32:00 +0200;Overcast - Walden and the Werewolfe;[carska](http://www.twitch.tv/carska);PC;Any%;;;0:15:54;ESA 2015 (Purple);I50Nl6MQBoU
Tue 30 Jun 2015 00:40:00 +0200;Peggle Extreme;[Chucat](http://www.twitch.tv/chucat);PC;Race;;;0:17:09;ESA 2015 (Yellow);UBl8LPTZxtM
Sat 04 Jul 2015 01:09:00 +0200;Penumbra - Black Plague;[Kotti](http://www.twitch.tv/thekotti);PC;Any%;;;0:21:13;ESA 2015 (Purple);caq4l1VUlTQ
Fri 03 Jul 2015 09:05:00 +0200;Pocky & Rocky;[Akisto](http://www.twitch.tv/se7endeadlysins);SNES;Any% Normal;;;0:22:47;ESA 2015 (Purple);qZIh8Caa1Es
Tue 30 Jun 2015 20:25:00 +0200;Prince of Persia: Sands of Time;[Henneko_](http://www.twitch.tv/henneko_);PC;Any%;;;1:05:45;ESA 2015 (Yellow);wNBeVa4BFgQ
Mon 29 Jun 2015 21:06:00 +0200;Prince of Persia: The Forgotten Sands;[FingersTehHand](http://www.twitch.tv/fingerstehhand);PC;Any% Easy;;;1:50:16;ESA 2015 (Purple);tYRHasDo4Mc
Tue 30 Jun 2015 21:30:00 +0200;Prince of Persia: Warrior Within;[Kotti](http://www.twitch.tv/thekotti);PC;Any%;;;0:48:04;ESA 2015 (Yellow);XMse8tF938g
Sun 05 Jul 2015 09:55:00 +0200;Q.U.B.E.;[Etholon](http://www.twitch.tv/etholon);PC;Any%;;;0:34:56;ESA 2015 (Yellow);Fs0vFqC-qa8
Thu 02 Jul 2015 00:08:00 +0200;Quake;[Elgu](http://www.twitch.tv/elgu_);PC;Easy 100%;;;0:44:28;ESA 2015 (Purple);RmTTZoNAvWw
Sun 05 Jul 2015 08:44:00 +0200;Ratchet & Clank 2: Locked and Loaded;[etholon](http://www.twitch.tv/etholon);PS3;NG+ no Insomniac Museum Glitch;;;0:39:53;ESA 2015 (Purple);VIsjmD6C8jA
Sat 04 Jul 2015 17:59:00 +0200;Ratchet & Clank 3: Up Your Arsenal;[ThaRixer](http://www.twitch.tv/tharixer);PS2;Any% ng+;;;0:45:45;ESA 2015 (Purple);x-Py-9H14oE
Sun 05 Jul 2015 09:29:00 +0200;Ratchet & Clank: Into the Nexus;[xxMergyxx](http://www.twitch.tv/xxmergyxx);PS3;Any%;;;0:52:21;ESA 2015 (Purple);jzfnmjdckMY
