Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
2024-07-26T00:22:00+02:00;Crash Team Racing;[hypnoshark](https://oengus.io/user/hypnoshark);PlayStation 2;Any% (No Major Glitches);;;0:50:35;ESA 2024 Summer;XjpgguNJfyU
2024-07-26T10:40:00+02:00;Half-Life 1;[Huth](https://oengus.io/user/huthtv);PC;WON Scriptless ;;;0:32:51;ESA 2024 Summer;62U92N8WDDc
2024-07-26T15:12:00+02:00;I wanna be the Boshy;[bbf_](https://oengus.io/user/bbf_);PC;Average-Mode any% (Dark Boshy, No Wrong Warp);;;0:34:01;ESA 2024 Summer;1KfnO5PfCiw
2024-07-27T00:52:00+02:00;Sea of Thieves;[Maddie](https://oengus.io/user/micromads);PC;Heart of Fire Gauntlet;;;0:15:14;ESA 2024 Summer;seiv3mbKPwo
2024-07-27T19:57:00+02:00;Anger Foot (itch.io);[sajiki](https://oengus.io/user/sajiki);PC;NG+;;;0:10:43;ESA 2024 Summer;gx-2Af2psNY
2024-07-20T16:25:00+02:00;Prince of  Persia: The Sands of Time;[epicdudeguy](https://oengus.io/user/epicdudeguy);PC;Any% Zipless;;;1:38:16;ESA 2024 Summer;IaoJse_EWuU
2024-07-21T07:48:00+02:00;Hitman: Blood Money;[thekotti](https://oengus.io/user/thekotti);PC;Showcase;;;0:19:23;ESA 2024 Summer;ALKx55LTaxg
2024-07-21T10:15:00+02:00;Snake Rattle n Roll;[sYn](https://oengus.io/user/syn_stream)|[TypicalFantasyX](https://oengus.io/user/typicalfantasyx);NES;Any% (2 Player);;;0:06:40;ESA 2024 Summer;7ueS9fxZf2w
2024-07-21T13:10:00+02:00;Mega Man 5;[prisi](https://oengus.io/user/prisiii3);NES;Any%;;;0:36:36;ESA 2024 Summer;oP6PwIF6MVA
2024-07-21T16:50:00+02:00;Dissidia Final Fantasy;[staratar](https://oengus.io/user/staratar)|[Mizzow](https://oengus.io/user/mizzow);PlayStation Portable;Any% Controller Swap;;;1:23:40;ESA 2024 Summer;h1i2PucdP7k
2024-07-22T08:52:00+02:00;ICEY;[AEtienne](https://oengus.io/user/aetienne);PC;NG+ Judas Ending;;;0:14:45;ESA 2024 Summer;tZwzq66luvA
2024-07-22T14:47:00+02:00;Star Wars Jedi: Survivor;[Lenino](https://oengus.io/user/lenino);PC;Any% Restricted NG+;;;0:44:51;ESA 2024 Summer;7I_50k9cbUY
2024-07-23T00:35:00+02:00;Spyro 2: Ripto's Rage;[DylanJayFox](https://oengus.io/user/dylanjayfox);PlayStation;14 Talisman;;;0:30:54;ESA 2024 Summer;PvxfQqpG8oA
2024-07-23T11:12:00+02:00;Pokémon Crystal;[AEtienne](https://oengus.io/user/aetienne);3DSVC;Manipless;;;3:38:02;ESA 2024 Summer;ilvQH_T5oNw
2024-07-23T23:14:00+02:00;Elden Ring;[catalystz](https://oengus.io/user/catalystz)|[Puppery](https://oengus.io/user/puppery);PC;2 Player 1 Controller Any% Randomizer;;;3:17:37;ESA 2024 Summer;aCz27Ql7scA
2024-07-24T13:00:00+02:00;Unreal: Return to Na Pali;[myths](https://oengus.io/user/myths);PC;Any%;;;0:19:50;ESA 2024 Summer;AbTU-SkUW_A
2024-07-24T23:38:00+02:00;Hades;[SatanIsAChillGuy](https://oengus.io/user/satanisachillguy);PC;Seeded AnyHeat (Routed);;;0:26:16;ESA 2024 Summer;kURMZ-lbT-U
2024-07-25T10:02:00+02:00;Kubinashi Recollection;[naro](https://oengus.io/user/naro);PC;All Puzzle Pieces (New Game+);;;0:41:52;ESA 2024 Summer;MIyzXCgrg3o
2024-07-25T15:12:00+02:00;Ghosts 'n Goblins;[laxxus](https://oengus.io/user/laxxus);NES;any% NES (2 loops);;;0:20:46;ESA 2024 Summer;uUGMgyW9db0
2024-07-25T17:34:00+02:00;Nova the Squirrel;[Polari](https://oengus.io/user/polari);NES;Any%;;;0:16:43;ESA 2024 Summer;jlEPGj-t0Ug
2024-07-25T19:55:00+02:00;Super Mario 63;[Vertic](https://oengus.io/user/vertic);PC;No Major Skips;;;0:25:02;ESA 2024 Summer;MoYLMfYu54A
2024-07-26T06:44:00+02:00;Soul of the Samurai;[Vojtas131](https://oengus.io/user/vojtas131)|[Aeshmah](https://oengus.io/user/aeshmah);PlayStation;Any% True Ending;;;0:52:50;ESA 2024 Summer;ge0PS_9BjAo
2024-07-26T11:27:00+02:00;Baldur's Gate 3;[Chronos](https://oengus.io/user/chronos);PC;Any% All Acts;;;0:46:46;ESA 2024 Summer;6qPWdJKtOtU
2024-07-26T16:04:00+02:00;Vengeful Guardian: Moonrider;[Kirthar](https://oengus.io/user/kirthar);PC;Beat the game;;;0:37:13;ESA 2024 Summer;2fzHC0r_YyU
2024-07-27T06:44:00+02:00;Grand Theft Auto: San Andreas;[Joshimuz](https://oengus.io/user/joshimuz);PlayStation 2;Any% No Major Glitches;;;6:09:22;ESA 2024 Summer;vs1ZMebVkH4
2024-07-27T20:24:00+02:00;Super Mario 64;[fuzzyness](https://oengus.io/user/fuzzyness)|[360chrism](https://oengus.io/user/360chrism);N64;70 star 70 player relay;;;1:54:42;ESA 2024 Summer;CWIA7Zp13yA
2024-07-20T18:10:00+02:00;Prodeus;[83kY](https://oengus.io/user/83ky);PC;Any% (no zips/boosts);;;1:11:45;ESA 2024 Summer;SUPVN0WRNeM
2024-07-21T08:33:00+02:00;King's Quest VI: Heir Today, Gone Tomorrow;[jokaah](https://oengus.io/user/jokaah);MS-DOS;Any%;;;0:11:25;ESA 2024 Summer;DqfHsgqB_2o
2024-07-21T10:27:00+02:00;Streemerz;[Bassguy](https://oengus.io/user/bassguy);NES;any%;;;0:05:09;ESA 2024 Summer;0ZP4RO2YRpg
2024-07-21T14:03:00+02:00;Super Pitfall;[Lucha_Gym](https://oengus.io/user/lucha_gym)|[Apollo22237](https://oengus.io/user/Apollo22237);NES;Any%;;;0:11:18;ESA 2024 Summer;WTc-2_q3_f4
2024-07-21T18:30:00+02:00;Darkest Dungeon;[Aeshmah](https://oengus.io/user/aeshmah);PC;Crowd Control;;;2:01:45;ESA 2024 Summer;iIBqEzFNjHI
2024-07-22T09:22:00+02:00;South Park: Snow Day!;[texan_red_wolf](https://oengus.io/user/texan_red_wolf)|[streetbackguy](https://oengus.io/user/streetbackguy)|[sweedola](https://oengus.io/user/sweedola);PC;All Chapters;;;1:14:47;ESA 2024 Summer;68GEfP2Cm4g
2024-07-22T15:47:00+02:00;Super Mario Bros. 3;[Lui](https://oengus.io/user/lui)|[AliceHK8](https://oengus.io/user/alicehk8);NES;100% Coop;;;1:25:17;ESA 2024 Summer;rhTqDa2sSWY
2024-07-23T07:00:00+02:00;Bad Guys at School;[lurven](https://oengus.io/user/lurven);PC;All Missions;;;0:27:39;ESA 2024 Summer;CTdEp3i3p2k
2024-07-23T15:12:00+02:00;Quake: Arcane Dimensions;[Sphere](https://oengus.io/user/sphere);PC;Easy Run (Top Floor);;;0:18:41;ESA 2024 Summer;OsEOd1lIBo8
2024-07-24T07:00:00+02:00;Colin McRae Rally 2.0;[Cousin](https://oengus.io/user/cousin);PC;Championship (Novice, Standard Cars);;;1:17:20;ESA 2024 Summer;XV1yWa1kyFw
2024-07-24T13:40:00+02:00;Lemma;[drunkenshoe](https://oengus.io/user/drunkenshoe);PC;any%;;;0:17:18;ESA 2024 Summer;SOwgfdpgASo
2024-07-25T00:23:00+02:00;Super Mario Sunshine;[RSW](https://oengus.io/user/rsw) vs. [peaches](https://oengus.io/user/actuallypeaches);Wii;1vs.1 Lockout Bingo;;;1:04:50;ESA 2024 Summer;2irX30c1vi4
2024-07-25T11:02:00+02:00;Obama;[codenamemeteor](https://oengus.io/user/codenamemeteor);PC;All Bosses;;;0:10:11;ESA 2024 Summer;-YbT0ml0gjA
2024-07-25T15:46:00+02:00;Karnov;[hirexen](https://oengus.io/user/hirexen);NES;Any%;;;0:25:08;ESA 2024 Summer;2vc5vZRpqDU
2024-07-25T18:06:00+02:00;Little Nemo: The Dream Master;[thebagler5](https://oengus.io/user/the_bagler);NES;English;;;0:24:11;ESA 2024 Summer;tK4Kt8Kudnc
2024-07-25T20:40:00+02:00;Mega Man X1;[StahlbolzenSC2](https://oengus.io/user/stahlbolzensc2);SNES;100%;;;0:37:53;ESA 2024 Summer;I67m66Xc54s
2024-07-26T07:54:00+02:00;Viewfinder;[monojira](https://oengus.io/user/monojira)|[Cropax](https://oengus.io/user/cropax);PC;Any% (2 Players 1 M&K);;;0:38:28;ESA 2024 Summer;daLO__ACCAQ
2024-07-26T12:14:00+02:00;Cuphead;[Kirthar](https://oengus.io/user/kirthar);PC;DLC + Base Game Any%;;;0:44:06;ESA 2024 Summer;2KbjjWjNc5g
2024-07-26T16:56:00+02:00;Star Wars Jedi Knight II: Jedi Outcast;[Laay](https://oengus.io/user/laay);PC;Any%;;;0:46:23;ESA 2024 Summer;TqL2j8DC-CA
2024-07-27T13:14:00+02:00;Portal 2;[Zyper](https://oengus.io/user/zyper)|[Seskal](https://oengus.io/user/seskal);PC;AMC (Coop);;;0:37:25;ESA 2024 Summer;HSdih615WtM
2024-07-20T19:55:00+02:00;Metal Gear Rising: Revengeance;[diagon](https://oengus.io/user/diagon);PC;Any% (NG+);;;1:03:13;ESA 2024 Summer;Txgn4AMNmhc
2024-07-21T08:54:00+02:00;Rod Land;[niss3](https://oengus.io/user/niss3)|[JkL0ser](https://oengus.io/user/jkl0ser);NES;Any% Co-op;;;0:11:20;ESA 2024 Summer;KNzg5Ie1cxA
2024-07-21T10:42:00+02:00;Super C;[TypicalFantasyX](https://oengus.io/user/typicalfantasyx);NES;Any%;;;0:14:07;ESA 2024 Summer;hFt8yFEIrqY
2024-07-21T14:26:00+02:00;NHL '94;[Lucha_Gym](https://oengus.io/user/lucha_gym)|[Apollo22237](https://oengus.io/user/Apollo22237)|[CoolKid](https://oengus.io/user/CoolKid)|[sYn](https://oengus.io/user/syn_stream)|[TypicalFantasyX](https://oengus.io/user/typicalfantasyx);SNES;10 Goals;;;0:14:15;ESA 2024 Summer;kCNJmQa-9yo
2024-07-21T20:45:00+02:00;Jak and Daxter: The Precursor Legacy (TeamRuns);[SixRock](https://oengus.io/user/sixrock)|[the_stellar](https://oengus.io/user/the_stellar);PC;Co-op No LTS (Same Level);;;0:36:10;ESA 2024 Summer;97oPRXB93n4
2024-07-22T10:52:00+02:00;Star Wars Battlefront II (Classic 2005);[CaptainEmu](https://oengus.io/user/captainemu);PC;Any% with bonuses;;;0:47:44;ESA 2024 Summer;AelbzXvpEio
2024-07-22T17:32:00+02:00;NES Shuffler Race;Team 1 vs. Team 2;NES;Donation Shuffler;;;0:56:31;ESA 2024 Summer;tC8InjrMkyc
2024-07-23T07:42:00+02:00;Street Boyz;[rebeldragon95](https://oengus.io/user/rebeldragon95);PlayStation 2;NG+ All Stages;;;0:31:51;ESA 2024 Summer;F6ZCStZNGsA
2024-07-23T15:52:00+02:00;Flash Game Gauntlet;[tharixer](https://oengus.io/user/tharixer);PC;Any%?;;;1:30:01;ESA 2024 Summer;ZFohcJPMJag
2024-07-24T08:38:00+02:00;ActRaiser;[sYn](https://oengus.io/user/syn_stream);SNES;Any%;;;0:58:39;ESA 2024 Summer;UcWK7zUHlsY
2024-07-24T14:18:00+02:00;Clustertruck;[heinki](https://oengus.io/user/heinki);PC;twitch%;;;0:32:02;ESA 2024 Summer;wBSqpNxtfLk
2024-07-25T07:00:00+02:00;Sonic Suggests;[ChZdk](https://oengus.io/user/chzdk) vs. [DreeGon](https://oengus.io/user/dreegon);PC;Any% Tutorial;;;0:09:09;ESA 2024 Summer;ZRtK-a6O3CQ
2024-07-25T11:32:00+02:00;Stranger of Paradise: Final Fantasy Origins;[desa](https://oengus.io/user/desa)|[denhonator](https://oengus.io/user/denhonator)|[yidamoda](https://oengus.io/user/yidamoda);PC;NG Co-Op;;;1:20:03;ESA 2024 Summer;kWtm45Tkkjs
2024-07-25T16:07:00+02:00;Yume Penguin Monogatari;[EndySWE](https://oengus.io/user/endyswe) vs. [CartinaCow](https://oengus.io/user/cartinacow);NES;Any%;;;0:10:51;ESA 2024 Summer;o7ODdU-3mzM
2024-07-25T18:38:00+02:00;Home Alone 2;[ScarfaceNico](https://oengus.io/user/scarfacenico);NES;Any%;;;0:07:10;ESA 2024 Summer;LHoVA_JNLT0
2024-07-25T21:40:00+02:00;Mega Man 2;Team SweGer vs. Team World;NES;Any% (Normal);;;0:36:16;ESA 2024 Summer;ihKfreAoBso
2024-07-26T08:51:00+02:00;Bug Fables: The Everlasting Sapling;[Shigan_](https://oengus.io/user/shigan_);PC;Any% (Unrestricted);;;0:27:56;ESA 2024 Summer;ebbaGqr1Wdw
2024-07-26T13:16:00+02:00;Lara Croft and the Guardian of Light;[randompinkbunny](https://oengus.io/user/randompinkbunny);PC;Any% NG+;;;0:33:05;ESA 2024 Summer;8d8N6L_WsIo
2024-07-26T17:58:00+02:00;Bluey: The Videogame;[hsblue](https://oengus.io/user/hsblue);PC;Any%;;;0:37:05;ESA 2024 Summer;lMR8VCla1PQ
2024-07-27T14:07:00+02:00;Grand Poo World 3 (Super Mario Kaizo Hack);[leys3r](https://oengus.io/user/leys3r);SNES;Any%;;;1:36:14;ESA 2024 Summer;liDQNyuxsxQ
