Scheduled;Game;Players;Platform;Category;Categories;Twitch;Time;Event;Youtube
Wed 31 Jul 2013 21:25:00 +0200;Grand Theft Auto 3;[Eidgod](http://www.twitch.tv/eidgod);PC;Any%;;;1:19:07;ESA 2014 (Purple);#NAME?
Thu 31 Jul 2014 10:35:00 +0200;Grand Theft Auto: San Andreas;[Joshimuz](http://www.twitch.tv/joshimuz)|[Tirean](http://www.twitch.tv/tirean)|[Ultimaomega07](http://www.twitch.tv/ultimaomega07)|[S.](http://www.twitch.tv/lotsofs);PC;Any%;Race;;5:46:03;ESA 2014 (Yellow);v08Ci5yaSZE
Wed 31 Jul 2013 02:30:00 +0200;Grand Theft Auto: Vice City;[Lighnat0r](http://www.twitch.tv/lighnat0r)|[Eidgod](http://www.twitch.tv/eidgod)|[Tyr](http://www.twitch.tv/tyriounet)|[menno888](http://www.twitch.tv/menno888);PC;Bingo;Race;;2:19:39;ESA 2014 (Purple);d6P0qvKEDUY
Fri 01 Aug 2014 19:35:00 +0200;Grand Theft Auto: Vice City;[Eidgod](http://www.twitch.tv/eidgod);PC;Any%;;;1:36:22;ESA 2014 (Yellow);qIttt7VaiF0
Tue 30 Jul 2013 07:55:00 +0200;Great Giana Sisters;[RoboSparkle](http://www.twitch.tv/robo_sparkle);Amiga;Warps%;;;0:09:59;ESA 2014 (Purple);8G7p3BbyzKk
Tue 29 Jul 2014 02:10:00 +0200;Grim Fandango;[AMVX](http://www.twitch.tv/amvx);PC;Any%;;;1:47:06;ESA 2014 (Yellow);bOaGaCI1yps
Fri 02 Aug 2013 06:55:00 +0200;Gunman Clive;[Greenalink](http://www.twitch.tv/greenalinksda);3DS;Any%;;;0:16:35;ESA 2014 (Purple);JivmLZzrc7I
Thu 01 Aug 2013 11:45:00 +0200;Gunstar Heroes;[Goldphnx](http://www.twitch.tv/goldphnx);PC;Any%;;;0:53:34;ESA 2014 (Purple);e7mpdIjt-GM
Wed 31 Jul 2013 22:55:00 +0200;Half-Life;[Coolkid](http://www.twitch.tv/dabigbooi);PC;Any% (Hard);;;0:41:01;ESA 2014 (Purple);j89Jxex-bFw
Wed 31 Jul 2013 23:45:00 +0200;Half-Life 2;[Elgu](http://www.twitch.tv/Elgu_)|[Noobest](http://www.twitch.tv/Noobest)|[Wakecole](http://www.twitch.tv/Wakecold)|[Paprikakiller](http://www.twitch.tv/Paprikakiller);PC;Any% Something;Race;;1:51:18;ESA 2014 (Purple);aXl47XfWBTI
Sun 28 Jul 2013 01:35:00 +0200;Half-Life 2: Episode One;[S.](http://www.twitch.tv/lotsofs);PC;Any%;;;0:52:42;ESA 2014 (Purple);Fve7s3W_Svg
Sun 28 Jul 2013 02:35:00 +0200;Half-Life 2: Episode Two;[S.](http://www.twitch.tv/lotsofs)|[Elgu](http://www.twitch.tv/Elgu_);PC;Any% Race;Race;;0:55:41;ESA 2014 (Purple);ammTpfIWnds
Fri 01 Aug 2014 02:35:00 +0200;Hard Reset;[winkl0r](http://www.twitch.tv/winkl0r);PC;Beat the Game%;;;1:04:24;ESA 2014 (Yellow);oTPsO0_hA_Q
Thu 01 Aug 2013 03:15:00 +0200;Hitman Blood Money;[Kotti](http://www.twitch.tv/thekotti);PC;PRO/SA;;;0:47:47;ESA 2014 (Purple);Z2DTqTCtvp4
Sun 28 Jul 2013 07:20:00 +0200;Ice Climbers;[BadBrakes](http://www.twitch.tv/badbrakes);NES;Any%;;;0:17:47;ESA 2014 (Purple);VqSdh8xbAIo
Tue 30 Jul 2013 07:35:00 +0200;InFlux;[Rueake](http://www.twitch.tv/rueake);PC;Any%;;;0:18:52;ESA 2014 (Purple);YpBmU-tnw-w
Fri 01 Aug 2014 23:10:00 +0200;inMomentum;[The Paprika Killer](https://www.youtube.com/user/paprika1killer/);PC;Spherehunt/Gamer;;;0:30:00;ESA 2014 (Yellow);HSi4nDvxVUQ
Fri 01 Aug 2014 00:35:00 +0200;Island Peril;[icedpingu](http://www.twitch.tv/icedpingu);PC;Any%;;;1:12:19;ESA 2014 (Yellow);UB1Z8r2PMbk
Tue 30 Jul 2013 10:15:00 +0200;Ittle Dew;[eTholon](http://www.twitch.tv/etholon);PC;100%;;;0:41:39;ESA 2014 (Purple);1xqSWWi_O9w
Tue 30 Jul 2013 14:50:00 +0200;Jak & Daxter: The Precursor Legacy;[Rozer](http://www.twitch.tv/rozerr);PS2;100%;;;2:04:27;ESA 2014 (Purple);GFwrof5Zu7I
Sun 28 Jul 2013 18:15:00 +0200;Jak 3;[ThaRixer](http://www.twitch.tv/tharixer);PS2;Any%;;;0:41:37;ESA 2014 (Purple);G6yr9I2-HDU
Sun 28 Jul 2013 16:35:00 +0200;Jak II: Renegade;[ThaRixer](http://www.twitch.tv/tharixer);PS2;Any%;;;1:25:55;ESA 2014 (Purple);BIZyXeeWQ-Q
Mon 28 Jul 2014 16:20:00 +0200;Jet Set Radio;[Rueake](http://www.twitch.tv/rueake);Dreamcast;100%;;;1:14:15;ESA 2014 (Yellow);itkzRQIsFQA
Fri 02 Aug 2013 10:35:00 +0200;Kingdom Hearts 2 Final Mix;[Bl00dyBizkitz](http://www.twitch.tv/bl00dybizkitz);PS2;Any% (Critical Mode);;;3:52:04;ESA 2014 (Purple);slzy_JnuQe8
Mon 29 Jul 2013 06:40:00 +0200;Kirby's Dream Land;[Bangerra](http://www.twitch.tv/bangerra);GB;Any%;;;0:12:08;ESA 2014 (Purple);v6VuLPHPryg
Sun 28 Jul 2013 08:10:00 +0200;Kung Fu;[BadBrakes](http://www.twitch.tv/badbrakes);NES;Any%;;;0:04:09;ESA 2014 (Purple);mqxPrWyfeCE
Tue 30 Jul 2013 01:40:00 +0200;Lara Croft and the Guardian of Light;[Kotti](http://www.twitch.tv/thekotti)|[Ariwa](http://www.twitch.tv/saetaeaejae);PC;NG+ Co-op;Co-Op;;0:25:22;ESA 2014 (Purple);7PjPw5UuSMg
Thu 01 Aug 2013 07:45:00 +0200;Leaf Me Alone;[Gyoo](http://www.twitch.tv/gyoo_);PC;100%;;;0:12:44;ESA 2014 (Purple);E0CbraDzETg
Thu 01 Aug 2013 10:10:00 +0200;Lego Racers;[Yvathacal](http://www.twitch.tv/yvathacal);PC;Any%;;;0:44:13;ESA 2014 (Purple);Mblz0RIoy0M
Mon 29 Jul 2013 11:50:00 +0200;Lightning Returns: Final Fantasy XIII;[Neviutz](http://www.twitch.tv/neviutz);PS3;Any%;;;2:46:02;ESA 2014 (Purple);UK3O00xWsLI
Wed 31 Jul 2013 10:35:00 +0200;Little Nemo: The Dream Master;[Joka](http://www.twitch.tv/jokaah);NES;Any%;;;0:25:36;ESA 2014 (Purple);
Wed 31 Jul 2013 09:45:00 +0200;Little Samson;[Primal](http://www.twitch.tv/primal85);NES;Any% (Normal);;;0:16:45;ESA 2014 (Purple);c007LPu2X70
Fri 02 Aug 2013 07:55:00 +0200;Magical Quest 2: The Great Circus Mystery;[Grukk](http://www.twitch.tv/grukk)|[Edenal](http://www.twitch.tv/edenalsda);SFC;Any% Co-op (Normal);Co-Op;;0:24:25;ESA 2014 (Purple);I2SzG1GuecE
Thu 01 Aug 2013 08:10:00 +0200;Mario Golf: Toadstool Tour;[DeathBasket](http://www.twitch.tv/deathbasket);Wii;All Courses;;;1:13:07;ESA 2014 (Purple);p490l-c_koc
Thu 31 Jul 2014 09:35:00 +0200;Mario Kart 64;[flippy_O](http://www.twitch.tv/flippy_o);N64;Time Trials;;;0:56:45;ESA 2014 (Yellow);xFstXxuvdTc
Sat 02 Aug 2014 08:20:00 +0200;Mario Kart 64;[flippy_O](http://www.twitch.tv/flippy_o);N64;Skips;;;0:31:39;ESA 2014 (Yellow);neFs7Wb-tUY
Wed 31 Jul 2013 19:05:00 +0200;Mario Kart: Double Dash;[LyftarN](http://www.twitch.tv/lyftarn/profile)|[Druvan](http://www.twitch.tv/druvan7);GC;All Cups Tour 150cc;Race;;0:34:40;ESA 2014 (Purple);7PYhwFPYuo4
Sat 02 Aug 2014 03:50:00 +0200;Mario Kart: Double Dash;;GC;8 player casual;;;1:40:00;ESA 2014 (Yellow);V7MGJwxGxLM
Thu 01 Aug 2013 09:45:00 +0200;Mario Tennis;[Cerberus](http://www.twitch.tv/cerberusguns)|[DeathBasket](http://www.twitch.tv/deathbasket);Wii VC;Tennis%;Race;;0:14:16;ESA 2014 (Purple);lwESJkw6iWc
Sat 27 Jul 2013 23:35:00 +0200;Mass Effect 2;[Tentaclepie](http://www.twitch.tv/Tentaclepie);PC;Any%;;;1:49:30;ESA 2014 (Purple);X0KSgyKE-NY
Tue 30 Jul 2013 02:25:00 +0200;Max Payne 2: The Fall of Max Payne;[Shrimp](http://www.twitch.tv/shrimp__);PC;DoA;;;0:42:02;ESA 2014 (Purple);1K9zFIEZKZA
Fri 01 Aug 2014 01:45:00 +0200;MDK;[Fatzke](http://www.twitch.tv/fatzke);PC;Any%;;;0:40:52;ESA 2014 (Yellow);piGPhFIxrW8
Tue 30 Jul 2013 19:55:00 +0200;Mega Man;[Nudua](http://www.twitch.tv/nudua)|[Primal](http://www.twitch.tv/primal85)|[dxtr](http://www.twitch.tv/dxtrslab)|[Coolkid](http://www.twitch.tv/dabigbooi);NES;Any% Foursome Race;Race;;0:20:48;ESA 2014 (Purple);Sw9Kugif22A
Tue 30 Jul 2013 19:15:00 +0200;Mega Man 2;[Nudua](http://www.twitch.tv/nudua);NES;Any% (Normal/Difficult);;;0:32:43;ESA 2014 (Purple);h-BAsy83mxc
Tue 30 Jul 2013 18:25:00 +0200;Mega Man 5;[Primal](http://www.twitch.tv/primal85);NES;Any%;;;0:38:10;ESA 2014 (Purple);X-B1pqjeHUU
Tue 30 Jul 2013 17:10:00 +0200;Mega Man 8;[Joka](http://www.twitch.tv/jokaah);SNES;Any% Cutscenes;;;1:02:18;ESA 2014 (Purple);AtnmirAOEb8
Wed 31 Jul 2013 14:00:00 +0200;Mega Man Network Transmission;[Crippe](http://www.twitch.tv/crippe123);GC;Any%;;;1:18:26;ESA 2014 (Purple);NIQZM7kA1Hc
Mon 29 Jul 2013 21:05:00 +0200;Mega Man X2;[Ajarmar](http://www.twitch.tv/ajarmar);SFC;Any%;;;0:36:14;ESA 2014 (Purple);zKRgJcHgi3A
Wed 31 Jul 2013 13:00:00 +0200;Mega Man X3;[IrregularJinny](http://www.twitch.tv/irregularjinny);SFC;Low%;;;0:53:44;ESA 2014 (Purple);oaD3J-hyJJQ
Mon 29 Jul 2013 21:25:00 +0200;Mega Man ZX;[Joka](http://www.twitch.tv/jokaah);NDS;Any% (Normal);;;1:02:11;ESA 2014 (Purple);#NAME?
Tue 30 Jul 2013 00:30:00 +0200;Metal Gear Rising;[General_Beatrix](http://www.twitch.tv/general_beatrix);Xbox 360;Any% NG+;;;0:57:44;ESA 2014 (Purple);hvYiW2BLzeM
Mon 29 Jul 2013 22:40:00 +0200;Metal Gear Solid;[mrhazuki](http://www.twitch.tv/mrhazuki);PS1;Any% (Extreme);;;1:20:21;ESA 2014 (Purple);BuSeAgzxthA
Mon 29 Jul 2013 07:30:00 +0200;Metal Storm;[Wery](http://www.break.com/user/wery);NES;Any%;;;0:14:34;ESA 2014 (Purple);Ud8H9UD5Krg
Sat 27 Jul 2013 16:20:00 +0200;Metroid Fusion;[DragonFangs](http://www.twitch.tv/dragonfangs);GB Player;Any%;;;1:23:08;ESA 2014 (Purple);qUrAm2_9CqQ
Wed 30 Jul 2014 22:00:00 +0200;Metroid Prime 3: Corruption;[MLSTRM](http://www.twitch.tv/mlstrm);Wii;Any%;;;3:23:49;ESA 2014 (Yellow);_OQXI49y83c
Fri 02 Aug 2013 00:50:00 +0200;Metroid: Zero Mission;[Dragonfangs](http://www.twitch.tv/dragonfangs)|[Mobiusman](http://www.twitch.tv/mobiusman);GBA;100% Race;Race;;1:15:22;ESA 2014 (Purple);63dmAHVRMew
Tue 30 Jul 2013 11:10:00 +0200;Mystical Ninja 2 Starring Goemon;[Trineas](http://www.twitch.tv/trineas);N64;Any%;;;1:46:54;ESA 2014 (Purple);jRt0g9mUYxg
Tue 30 Jul 2013 09:35:00 +0200;Nazo no Murasame Jou;[Chauzu_VGC](http://www.twitch.tv/chauzu_vgc);NES;Any%;;;0:11:55;ESA 2014 (Purple);zxqWPM9qLHE
Fri 02 Aug 2013 15:25:00 +0200;New Super Mario Bros. 2;[Greenalink](http://www.twitch.tv/greenalinksda);3DS;With Warps;;;0:27:44;ESA 2014 (Purple);G4nhvA4AhIQ
Tue 29 Jul 2014 15:10:00 +0200;Ninja Gaiden;[dxtr](http://www.twitch.tv/dxtrslab)|[InfestedRiche](http://www.twitch.tv/infestedriche);NES;Pacifist%/Any% donation war;Race;;0:12:38;ESA 2014 (Yellow);O9RR7EyZRDc
Tue 29 Jul 2014 16:00:00 +0200;Ninja Gaiden;[KrazyRasmus](http://www.twitch.tv/krazyrasmus);SMS;Any%;;;0:18:40;ESA 2014 (Yellow);07KlDfRY9OA
Tue 29 Jul 2014 15:40:00 +0200;Ninja Gaiden 3;[InfestedRiche](http://www.twitch.tv/infestedriche);NES;Any%;;;0:22:02;ESA 2014 (Yellow);1pE6az_qpNc
Tue 29 Jul 2014 16:20:00 +0200;Ninja Gaiden Shadow;[Bangerra](http://www.twitch.tv/bangerra);GB;Any%;;;0:14:21;ESA 2014 (Yellow);EpAcG9297tU
Thu 01 Aug 2013 05:15:00 +0200;Nitronic Rush;[Yvathacal](http://www.twitch.tv/yvathacal);PC;Story+Hardcore;;;0:21:24;ESA 2014 (Purple);VqG00fUHn1M
Fri 02 Aug 2013 05:10:00 +0200;Noitu Love 2: Devolution;[Rueake](http://www.twitch.tv/rueake);PC;Any% (Hard);;;0:25:31;ESA 2014 (Purple);Ts5mv7vJVvU
Sun 28 Jul 2013 07:45:00 +0200;North & South;[Svenne1138](http://www.twitch.tv/svenne1138);NES;Any%;;;0:02:43;ESA 2014 (Purple);5ZJhhgA0TbQ
